"contrast","village","score","squared_score_share"
"buyer_interaction","27",-1.15684787477079,1.8367027389342e-05
"buyer_interaction","29",-40.1695356568224,0.022145219558681
"buyer_interaction","30",-0.75609517016318,7.84583725114187e-06
"buyer_interaction","33",-2.1505109961361,6.34701759975466e-05
"buyer_interaction","37",-8.75213032518277,0.00105126914853869
"buyer_interaction","39",21.0325613033714,0.00607114624206235
"buyer_interaction","41",-11.849621840188,0.00192706049812309
"buyer_interaction","42",-6.81637701495461,0.000637666459344084
"buyer_interaction","45",-11.8051222825822,0.00191261407551011
"buyer_interaction","46",3.20360976257151,0.000140852832317815
"buyer_interaction","47",22.6927424338095,0.00706741078905651
"buyer_interaction","48",-4.7120576848184,0.000304724634154067
"buyer_interaction","49",15.8176661029991,0.00343376978597257
"buyer_interaction","51",-8.40555102994531,0.000969658358939216
"buyer_interaction","52",-30.8357651526355,0.0130495587289767
"buyer_interaction","54",-37.5109403648838,0.0193108891447206
"buyer_interaction","55",8.54043116616383,0.00100102739035333
"buyer_interaction","56",-34.4541372026857,0.0162918020673982
"buyer_interaction","58",-12.1120129658702,0.00201334880650537
"buyer_interaction","59",-20.2189183449217,0.00561050823499643
"buyer_interaction","60",-0.047923801483851,3.15201944833999e-08
"buyer_interaction","61",-21.2566586218042,0.00620120892289153
"buyer_interaction","62",-12.1006132305947,0.00200956069258589
"buyer_interaction","65",-7.66873892869216,0.000807112872085259
"buyer_interaction","68",77.4025197345169,0.0822236146593928
"buyer_interaction","69",-40.4951397400175,0.0225056816519669
"buyer_interaction","70",61.3351796941577,0.0516304192226811
"buyer_interaction","71",10.1796334545814,0.00142216716724687
"buyer_interaction","72",128.274290285245,0.225821666686072
"buyer_interaction","73",-26.6730039126906,0.00976405517339789
"buyer_interaction","74",-41.0073716431648,0.0230786412283111
"buyer_interaction","75",-25.9522291750567,0.0092434841903803
"buyer_interaction","77",-0.0353514599817599,1.71514592714794e-08
"buyer_interaction","78",-3.4502440835692,0.000163375152928065
"buyer_interaction","79",-27.2822297474898,0.0102151815879367
"buyer_interaction","80",10.2482089757933,0.0014413926823217
"buyer_interaction","81",-13.2533430981894,0.00241066714784228
"buyer_interaction","82",5.98458918392821,0.000491535686663965
"buyer_interaction","83",5.4884715876181,0.000413417834787074
"buyer_interaction","84",1.98201167751786,5.39136562508033e-05
"buyer_interaction","85",17.9455367277665,0.00441976594787732
"buyer_interaction","86",-12.848334558217,0.00226558333170614
"buyer_interaction","87",-1.74716853958521,4.18943994631348e-05
"buyer_interaction","88",16.1612201638152,0.00358455015023787
"buyer_interaction","89",-35.9927983857214,0.0177794202274015
"buyer_interaction","91",48.1687800214379,0.0318432701625839
"buyer_interaction","92",-13.1970101645965,0.00239021776468561
"buyer_interaction","93",-6.82132879924074,0.000638593266551781
"buyer_interaction","94",-10.2549322868826,0.00144328454660419
"buyer_interaction","95",-12.882093559359,0.00227750461388847
"buyer_interaction","97",-12.5741257598285,0.00216991122633008
"buyer_interaction","98",-22.6405241845043,0.00703492258611687
"buyer_interaction","99",15.7464920118838,0.00340293772844322
"buyer_interaction","100",-4.20520190534856,0.000242694577193625
"buyer_interaction","101",3.22663884454304,0.000142885146075474
"buyer_interaction","102",20.0266407228779,0.00550430614227708
"buyer_interaction","103",3.80434471474091,0.000198630571018576
"buyer_interaction","104",-16.1132087395009,0.00356328396837045
"buyer_interaction","105",-11.1246823450523,0.00169848456814114
"buyer_interaction","106",-13.8792114900328,0.00264372303172294
"buyer_interaction","107",0.187462138445905,4.82295823590966e-07
"buyer_interaction","108",-28.3648398154135,0.0110419820827571
"buyer_interaction","109",-26.8764507972488,0.00991357282391294
"buyer_interaction","111",-5.41989661682011,0.000403151585926749
"buyer_interaction","112",37.5903945434979,0.0193927828962271
"buyer_interaction","113",139.767338029324,0.268100580939414
"buyer_interaction","114",-23.1788525152756,0.00737344137671278
"buyer_interaction","119",-8.04480313491071,0.00088821317179222
"buyer_interaction","120",23.8558596134561,0.00781045812364964
"buyer_interaction","122",-1.58491081231883,3.44743450277189e-05
"buyer_interaction","123",-25.1066556319417,0.00865095591660971
"buyer_interaction","134",17.063179834853,0.00399582356184612
"owner_gap","2",2.22105510495156,2.44390248337186e-05
"owner_gap","3",0.90336049337145,4.04284780792761e-06
"owner_gap","5",7.3925246102426,0.00027073896442544
"owner_gap","6",-2.8160380272243,3.92864001377362e-05
"owner_gap","8",-31.8176259036474,0.00501534424943313
"owner_gap","9",-0.693356479051645,2.38165231689796e-06
"owner_gap","10",-11.7424035583625,0.00068309201602814
"owner_gap","11",16.7942393026779,0.00139728784068501
"owner_gap","12",0.581434438825151,1.67481448767542e-06
"owner_gap","15",0.36257520638633,6.51270506504825e-07
"owner_gap","17",-6.18062104172418,0.000189247189096244
"owner_gap","18",-2.1633200647854,2.31849819523785e-05
"owner_gap","20",0.448632107331295,9.97116513061178e-07
"owner_gap","22",5.2019313279996,0.000134058524399642
"owner_gap","23",-19.953488252246,0.00197243574683028
"owner_gap","24",6.98866466270803,0.000241965590339131
"owner_gap","25",-16.6200115909342,0.00136844658482028
"owner_gap","26",33.2962391660873,0.0054923166808574
"owner_gap","27",-0.530722112507869,1.39540273908448e-06
"owner_gap","29",9.09994907801799,0.000410244842176192
"owner_gap","30",-2.03775304662087,2.05716112007007e-05
"owner_gap","33",0.372752811692404,6.88346425463547e-07
"owner_gap","37",-19.2997562100415,0.00184530794532688
"owner_gap","39",15.554724077315,0.00119864293156313
"owner_gap","41",-15.6158580996304,0.00120808339012525
"owner_gap","42",-1.78960083801597,1.58663691454554e-05
"owner_gap","45",-3.06206566600368,4.64509077256604e-05
"owner_gap","46",-3.8461737052774,7.32863334547532e-05
"owner_gap","47",-20.8929201266015,0.00216253673392232
"owner_gap","48",-46.2008433979779,0.0105746259137913
"owner_gap","49",-38.0923356610659,0.00718853531399967
"owner_gap","51",-9.9080187073866,0.000486338713057828
"owner_gap","52",-1.2058235874219,7.20332078021271e-06
"owner_gap","54",-3.58535371015544,6.36838366320281e-05
"owner_gap","55",-0.178287186910246,1.57472771295016e-07
"owner_gap","56",1.85146958730163,1.69823728111143e-05
"owner_gap","58",7.86319906740708,0.000306311813491863
"owner_gap","59",-37.3968810283454,0.00692844814417072
"owner_gap","60",-1.27083312011836,8.00096286937085e-06
"owner_gap","61",-4.92498449844241,0.000120164156202354
"owner_gap","62",46.7719506286897,0.0108376761806807
"owner_gap","65",1.81471396914939,1.63147930809284e-05
"owner_gap","68",28.8881541425312,0.00413432668796957
"owner_gap","69",27.2808764494843,0.00368707390533128
"owner_gap","70",185.198751360954,0.169918753683736
"owner_gap","71",9.69796340794032,0.000465936022147284
"owner_gap","72",-285.923615851665,0.405009546551301
"owner_gap","73",4.30481872362308,9.18068193244884e-05
"owner_gap","74",-2.45976234010845,2.99744692177768e-05
"owner_gap","75",-17.7352950169341,0.00155826759597447
"owner_gap","77",46.9217931883204,0.0109072283982468
"owner_gap","78",23.5344896510606,0.00274394104074412
"owner_gap","79",64.2300911772095,0.0204381829531979
"owner_gap","80",-49.9511030898127,0.0123610502562591
"owner_gap","81",43.9972932560395,0.0095899672452907
"owner_gap","82",50.4868270106124,0.0126276157914794
"owner_gap","83",27.0473896626858,0.00362423141909725
"owner_gap","84",70.279328675821,0.0244692362534323
"owner_gap","85",36.2037195723267,0.00649339152646357
"owner_gap","86",-32.3336298505519,0.0051793365245533
"owner_gap","87",4.11955423213049,8.40747635266937e-05
"owner_gap","88",28.8772969299885,0.00413121961313033
"owner_gap","89",-15.3305675555579,0.00116434497145035
"owner_gap","91",-7.69747876576081,0.000293536562782254
"owner_gap","92",-2.33429734348671,2.69946410500609e-05
"owner_gap","93",-31.5057080815467,0.0049174923708613
"owner_gap","94",-24.3628905565743,0.00294051117318431
"owner_gap","95",-17.5534517094368,0.00152647699322559
"owner_gap","97",9.94415010866231,0.000489892226561011
"owner_gap","98",55.3493892653186,0.0151771725521836
"owner_gap","99",-49.9868695108293,0.0123787583260401
"owner_gap","100",-24.1463659078323,0.00288847598061852
"owner_gap","101",3.00863006712891,4.48438393581594e-05
"owner_gap","102",-2.84235534221698,4.00241343430721e-05
"owner_gap","103",-2.76348518456242,3.78337584387073e-05
"owner_gap","104",38.3098989659469,0.00727088404552439
"owner_gap","105",-48.8658312709691,0.0118297560160258
"owner_gap","106",12.5662669982493,0.000782308000069753
"owner_gap","107",19.7166034054584,0.00192588081557526
"owner_gap","108",2.95563899745981,4.32780796286512e-05
"owner_gap","109",-73.7456635496945,0.0269425179433963
"owner_gap","111",1.69937840152057,1.43068951330929e-05
"owner_gap","112",105.058717046122,0.054680111488989
"owner_gap","113",-31.1410714211077,0.00480432420278088
"owner_gap","114",-50.3533086148347,0.0125609136569161
"owner_gap","119",46.8161472669049,0.0108581677425858
"owner_gap","120",-103.446709031246,0.053014975284676
"owner_gap","122",3.95056561409261,7.73185612424516e-05
"owner_gap","123",53.6392168353978,0.0142537803463137
"owner_gap","134",14.7021695620837,0.00107084856700709
"buyer_minus_owner","2",-3.02004442607548,2.5086510478969e-05
"buyer_minus_owner","3",2.14272839886675,1.26283858605525e-05
"buyer_minus_owner","5",-0.588177641495581,9.51547812510062e-07
"buyer_minus_owner","6",-3.71772065292758,3.80160596311795e-05
"buyer_minus_owner","8",34.0845364296829,0.00319542313722384
"buyer_minus_owner","9",-0.0338338454822102,3.14859147480601e-09
"buyer_minus_owner","10",9.09917879028163,0.000227728816559969
"buyer_minus_owner","11",-19.1183383588683,0.00100534212215032
"buyer_minus_owner","12",-4.12391814399276,4.67771399642492e-05
"buyer_minus_owner","15",-1.20805285810435,4.01407484938743e-06
"buyer_minus_owner","17",-2.78823737006229,2.13832187772145e-05
"buyer_minus_owner","18",10.6217392679676,0.000310316497806508
"buyer_minus_owner","20",-12.7336878855819,0.000445986788195964
"buyer_minus_owner","22",2.34520950668377,1.51278386600076e-05
"buyer_minus_owner","23",28.1883368691991,0.00218550849033589
"buyer_minus_owner","24",2.55382755655816,1.7938938034577e-05
"buyer_minus_owner","25",31.2383249246641,0.00268404051955911
"buyer_minus_owner","26",-30.4116096041617,0.0025438553091773
"buyer_minus_owner","27",-0.212563338598338,1.24276873047127e-07
"buyer_minus_owner","29",-29.2171113454541,0.0023479462103998
"buyer_minus_owner","30",3.31962708889668,3.03104365787064e-05
"buyer_minus_owner","33",-1.46176608427762,5.87718490525023e-06
"buyer_minus_owner","37",-14.6919640269246,0.000593708551968798
"buyer_minus_owner","39",-58.9998224769725,0.00957447571395082
"buyer_minus_owner","41",12.1514755616169,0.000406136131385384
"buyer_minus_owner","42",1.8262915990551,9.17389647225027e-06
"buyer_minus_owner","45",0.88413760605641,2.1500735605336e-06
"buyer_minus_owner","46",1.86477515007583,9.56459397047143e-06
"buyer_minus_owner","47",44.5640897299284,0.00546240217162113
"buyer_minus_owner","48",43.4318678088757,0.00518836601202285
"buyer_minus_owner","49",46.6437415653443,0.00598412081358286
"buyer_minus_owner","51",-0.666711770695858,1.22261533080999e-06
"buyer_minus_owner","52",-9.12938756300055,0.000229243420866109
"buyer_minus_owner","54",-8.17788379764488,0.000183948166138768
"buyer_minus_owner","55",5.86865734516979,9.47307766854631e-05
"buyer_minus_owner","56",-20.8311597762887,0.00119354965631589
"buyer_minus_owner","58",-9.5816682410002,0.000252520041080577
"buyer_minus_owner","59",41.2482195807086,0.00467976459340793
"buyer_minus_owner","60",8.32248888265219,0.00019051099244962
"buyer_minus_owner","61",-4.4923945250198,5.55097626854174e-05
"buyer_minus_owner","62",-34.6029221801691,0.00329335952802968
"buyer_minus_owner","65",-3.87660797024885,4.13349446790954e-05
"buyer_minus_owner","68",-20.5682624182441,0.00116361363402174
"buyer_minus_owner","69",-91.2842823604166,0.0229195245051998
"buyer_minus_owner","70",-127.194561745283,0.0444990437690896
"buyer_minus_owner","71",4.37468775407089,5.26390100228232e-05
"buyer_minus_owner","72",449.619622626738,0.556037530176942
"buyer_minus_owner","73",-26.8934657615278,0.00198933140517916
"buyer_minus_owner","74",-47.7651387648325,0.00627531714967556
"buyer_minus_owner","75",-2.26554548121675,1.41175444022549e-05
"buyer_minus_owner","77",-44.0350302683706,0.00533347410028941
"buyer_minus_owner","78",-26.2805508850811,0.00189968905753062
"buyer_minus_owner","79",-83.663529233124,0.0192524477574542
"buyer_minus_owner","80",61.7319432541268,0.0104817425548559
"buyer_minus_owner","81",-53.9677671418913,0.00801092179436085
"buyer_minus_owner","82",-50.6565653372575,0.0070580555497474
"buyer_minus_owner","83",-25.2378122559111,0.00175193102121809
"buyer_minus_owner","84",-93.5109719118181,0.024051309879022
"buyer_minus_owner","85",-35.4217761652278,0.00345107391260733
"buyer_minus_owner","86",29.2260877201457,0.00234938915130441
"buyer_minus_owner","87",0.530585911005019,7.74328099223767e-07
"buyer_minus_owner","88",-8.07906661969665,0.000179529561743269
"buyer_minus_owner","89",-40.1508507269208,0.00443407561961015
"buyer_minus_owner","91",72.7164890039762,0.0145438502804292
"buyer_minus_owner","92",-11.0200068155394,0.000334023727590338
"buyer_minus_owner","93",32.7269492816812,0.0029459450305619
"buyer_minus_owner","94",26.4951918273512,0.001930846407476
"buyer_minus_owner","95",14.0953725797786,0.000546470486798541
"buyer_minus_owner","97",-15.4064377094366,0.000652856987619326
"buyer_minus_owner","98",-74.1469583705231,0.0151216879791362
"buyer_minus_owner","99",49.7328332619342,0.0068029925466438
"buyer_minus_owner","100",13.5028699768911,0.00050149402557273
"buyer_minus_owner","101",6.59968330931488,0.000119800818232068
"buyer_minus_owner","102",18.2565841540487,0.000916753631125946
"buyer_minus_owner","103",4.06086288815409,4.5357618547011e-05
"buyer_minus_owner","104",-57.2106397762476,0.00900258438582832
"buyer_minus_owner","105",-36.3300843885353,0.00363033251459828
"buyer_minus_owner","106",-32.5371201225112,0.00291186886921127
"buyer_minus_owner","107",-11.2852077323292,0.000350294007260695
"buyer_minus_owner","108",-21.2650859896029,0.00124379234183414
"buyer_minus_owner","109",36.3922648613748,0.00364277008386314
"buyer_minus_owner","111",1.61808702174734,7.2014067450084e-06
"buyer_minus_owner","112",-56.8050191967027,0.00887538117465535
"buyer_minus_owner","113",188.561437041096,0.0977956079199295
"buyer_minus_owner","114",13.8735989072757,0.000529409659899961
"buyer_minus_owner","119",-54.8832968939252,0.00828502791482356
"buyer_minus_owner","120",120.785194355373,0.0401273977704403
"buyer_minus_owner","122",1.1138582218669,3.41250598626575e-06
"buyer_minus_owner","123",-42.0631635961894,0.00486650818698422
"buyer_minus_owner","134",-12.799676068825,0.000450621127200868
