"iv","iv_se","ols","difference","studentized"
1834.88305899739,2127.24746406563,1120.52624976464,714.356809232754,-0.791927715561253
4039.82382502681,4136.00672990778,846.518529430779,3193.30529559603,0.125801183449733
-1465.89771867088,1402.33551330862,394.458897683677,-1860.35661635456,-3.5550743420573
2815.2941430045,557.284197081921,898.540584649037,1916.75355835546,-1.26365532044745
9718.13189661782,5373.74068285193,1539.49187631709,8178.64002030073,1.15350236991335
1616.00138917973,1230.10156081161,1156.82205675777,459.179332421957,-1.54743962215014
4236.1524715277,1696.42436868793,1082.42532878918,3153.72714273852,0.422443346786878
1679.62485185008,901.516928659386,890.512624499551,789.112227350525,-2.04087618691122
916.105142785481,934.057701471985,885.945701386962,30.1594413985188,-2.78719841050522
3714.58134571695,1633.53245546106,510.943007717725,3203.63833799922,0.119417316390898
5123.73796572174,1888.97496533992,487.893226386882,4635.84473933486,0.849258836940014
1128.76974439587,682.305618191112,461.666305931518,667.103438464348,-3.50391302007841
7326.88738828032,4860.86242537682,1438.31161266122,5888.57577561909,0.783272138037688
-133.157462191378,721.562089042269,666.855802135896,-800.013264327274,-5.06216554515486
2625.7638159144,1343.43124273845,993.988780535278,1631.77503537912,-0.665270718218627
4030.43240416684,1527.81776778661,530.724907970743,3499.70749619609,0.334413652787054
1892.75801976253,1092.00462549028,685.106358873861,1207.65166088866,-1.48969264956681
4554.62977315887,2368.72713504466,161.098769921149,4393.53100323772,0.436994398466669
1034.63938894323,831.797956979639,434.977210395884,599.662178547346,-2.98734791766981
2924.55511084563,995.998115919594,746.984410486786,2177.57070035885,-0.597344676955945
173.814561884888,921.487585662816,188.56690605515,-14.752344170262,-3.63075398281893
3112.20449853182,3846.30800093622,763.451314559216,2348.75318397261,-0.105894999832928
-11.0932648418195,952.676690449922,781.418671148779,-792.511935990599,-3.70598187599486
3227.23225936878,1185.74033868587,921.298481990186,2305.9337773786,-0.246493279130145
1248.63935296974,772.421809324422,1162.84466621779,85.7946867519536,-2.9399350241868
-962.125174638417,684.37965541414,663.837304088117,-1625.96247872653,-6.54846242554477
627.263939055843,764.406675138055,956.002645140054,-328.738706084211,-3.7836474204914
2312.85879118233,1567.14365292601,1248.44319591555,1064.41559526678,-0.769968018064642
4742.87305943949,1847.18880592324,1015.29199421373,3727.58106522575,0.662284099962202
1033.15103380554,1621.81042241626,706.554442969365,326.596590836176,-1.53307576241772
3396.89485976722,1438.83154414994,956.651827108545,2440.24303265868,-0.0852180537601227
3333.84244882498,1884.94454584323,700.68520784257,2633.15724098241,-0.0984998923351979
1288.61172820995,968.794668984548,858.012008142862,430.599720067091,-2.30275581282537
493.716760830185,528.98279223411,365.676228388569,128.040532441616,-5.72002070244859
373.367583042466,592.320058836697,818.778094976067,-445.4105119336,-5.31155690858222
-433.621621346299,896.767288157562,378.822519265565,-812.444140611864,-4.40820150020914
3929.59277195575,2175.58968164633,1007.49921263343,2922.09355932232,0.188493028702487
4253.4178052116,1416.51542729993,909.574441854637,3343.84336335696,0.518108385845235
4596.20902219055,1502.83739296521,1372.98262262085,3223.22639956971,0.716444602444842
5851.9839979142,1910.1667047542,702.037475451409,5149.94652246279,1.22108437366255
8674.01777824269,2877.05666869743,993.57838316393,7680.43939507876,1.79159088198565
4579.47752612069,1465.53546316744,1723.09286754545,2856.38465857524,0.72326345497054
3811.24515479474,1188.12281697517,935.160986722933,2876.08416807181,0.245543530498905
4733.12461401479,1538.7994459588,941.758837694861,3791.36577631993,0.788676739879029
3112.61428685707,1660.85281399456,878.745967687093,2233.86831916997,-0.244991605133663
-17.5951446786756,2073.7578615587,443.482387640908,-461.077532319584,-1.70564967776345
5257.43011236609,1603.13295020129,1230.52868215522,4026.90143021087,1.08407779186344
4551.09420467953,2040.52324375917,1102.46653663842,3448.6276680411,0.505549213509927
4327.25273008625,1348.43078716675,1118.32707347037,3208.92565661588,0.599024773184751
1978.53781420387,1408.00397717886,323.284638291927,1655.25317591194,-1.09443687263728
4208.70009250296,1908.20278925043,765.84244913957,3442.85764336339,0.361172728987224
1907.76464016889,1237.03926699437,508.807011428058,1398.95762874084,-1.30290499783043
1278.06499761902,1256.6773631768,677.444667785163,600.620329833857,-1.78362748602642
5181.42527829035,1786.04658806679,777.098021266661,4404.32725702369,0.930499800926722
4202.01144974519,1498.83554650972,872.272274011665,3329.73917573353,0.455354937161823
-288.366972228241,922.459252113779,89.8242531591961,-378.191225387437,-4.12796147596872
3510.66721211423,1169.78656568937,1174.8171548994,2335.85005721483,-0.00755870497530894
626.982314626401,952.618584370231,828.506931937047,-201.524617310646,-3.03639569548623
2324.23046624784,992.701255036592,1281.46752758169,1042.76293866615,-1.2040669953182
3755.89975394699,2193.0630202285,1023.18036621695,2732.71938773003,0.107790094547307
-413.782829964246,834.222726724642,485.287866623467,-899.070696587713,-4.71491843557852
2486.0722215006,952.920901392718,697.552186284013,1788.52003521659,-1.08449406518144
3592.40088793978,1589.48687402289,1147.84065398999,2444.56023394979,0.0458585757974443
868.582802681148,1421.86374077554,424.009511743954,444.573290937194,-1.86440261815896
3812.53855437686,1694.09461301196,893.34208795311,2919.19646642375,0.172971018547495
1100.9200719622,1379.40838810721,946.024476312394,154.89559564981,-1.75335254775772
1337.99745039588,1164.79847451317,845.375957782688,492.621492613187,-1.87286632064336
-44.9263998529473,2900.06540404114,1576.61411581745,-1621.5405156704,-1.22908803316449
3260.48486323388,1024.20095995887,1189.30749624252,2071.17736699136,-0.252903903180163
1031.12789217679,1432.27355258218,294.205510036104,736.922382140682,-1.73736461654646
3049.96901624852,1036.83876204611,921.844091140516,2128.124925108,-0.452857555665875
4891.87877621029,1403.14983889329,963.554407162294,3928.324369048,0.978063393175718
1918.07777061158,1398.3839320244,686.588054504966,1231.48971610661,-1.14520159761735
2026.26460975801,1166.12532894772,1143.61070756547,882.653902192546,-1.28051817143686
1754.11037022555,1396.21354031779,622.662913320076,1131.44745690548,-1.26441898924786
929.222690448633,1095.28964176841,803.070866578985,126.151823869647,-2.36493297701378
1513.84442466325,1197.04293277215,995.294078066794,518.550346596458,-1.67551622759287
519.528638742023,1501.73199367965,943.851268145186,-424.322629403163,-1.99768044999532
1087.59175694761,1205.42597676301,601.291743430954,486.300013516653,-2.01747562569648
2210.75439507319,1576.86610896246,674.792971743355,1535.96142332983,-0.829972108054432
4476.21808656367,1894.42759735245,808.84361169381,3667.37447486986,0.505012070269857
1611.58289298455,968.757688258044,354.834402682915,1256.74849030164,-1.96945677313231
1528.39581581185,1468.18320708839,564.073160528912,964.322655282939,-1.35617507285426
4363.94701065355,2045.43374502981,787.361015961483,3576.58599469207,0.412840420305517
3098.16231332412,1318.52767305,1269.74109121147,1828.42122211265,-0.319558685749522
5027.50611339742,1620.70233365466,698.037635001918,4329.4684783955,0.930458850113798
5521.24686517624,2266.4188542765,961.066013508907,4560.18085166733,0.883216082389541
7030.75621337593,3135.02749200552,1049.42399341673,5981.3322199592,1.12000514785961
4169.66482722098,1701.24476361495,1562.23682611264,2607.42800110834,0.382164611158669
2969.76982224766,1643.03930237304,405.919605142384,2563.85021710528,-0.334586921083812
1245.89289613634,891.893166985067,840.224346606656,405.66854952968,-2.54920260819768
4271.45773497481,1214.81136625186,1089.49194847114,3181.96578650367,0.618983714028373
1710.15488733832,1118.46029801107,856.919738668268,853.235148670056,-1.61771892978907
5427.0620309752,1583.7421655745,1235.34665371659,4191.7153772586,1.20445915300543
5884.9492221,1883.89656129505,1649.83162257379,4235.11759952621,1.25561030634589
2945.61112258594,2705.68388021055,1594.20166560045,1351.40945698549,-0.212108356508282
3663.76327642173,1450.87247335079,286.134159514441,3377.62911690729,0.0994256872488769
4646.46573818489,1289.34286061562,1698.61087219206,2947.85486599284,0.874054907318023
3554.81407257853,1079.22289893707,1108.55820941265,2446.25586316588,0.0327131577405823
1398.42456702429,649.341788950117,1039.469612741,358.954954283289,-3.26651503525366
9291.65392727085,5214.18099360547,834.670070123151,8456.98385714769,1.10700887650453
3265.4000680036,1258.01064392791,723.82385278456,2541.57621521904,-0.201992897970517
2244.30675826214,1188.49887845619,1111.58758242985,1132.7191758323,-1.07295223285582
223.176520633854,1037.54470075696,679.805526450307,-456.629005816453,-3.17705132184628
879.1379365053,778.059055586611,401.49792923251,477.64000727279,-3.3935359124538
4058.10695347435,2157.9814398988,1261.11471705411,2796.99223642024,0.249584013962257
3652.55812326903,1734.91252059847,321.039167127106,3331.51895614192,0.0766890768502717
4148.02642300965,1875.6624276308,1319.30516694649,2828.72125606316,0.335090755192658
9701.47942145115,4851.78006423412,779.093192277594,8922.38622917355,1.27416536940214
4205.64984913764,3109.16277763463,200.239764756248,4005.41008438139,0.220683384744264
6431.20019800196,2220.70583470638,1155.47932202323,5275.72087597873,1.31115561045868
7494.16850910319,3707.47500729167,908.184799043674,6585.98371005951,1.07206635719396
2180.79918616874,1278.82200714301,1033.28577815153,1147.5134080172,-1.04683066916435
585.667511966385,1912.80968244825,1632.36623831146,-1046.69872634507,-1.53378655419962
4027.70833263649,1566.30818782116,1075.72975630157,2951.97857633492,0.324456612651101
2011.71602054446,1353.39132073578,1407.36661505413,604.349405490326,-1.11408521689365
5144.17432413905,2142.67229324351,1199.35667051862,3944.81765362043,0.758242427278195
12582.383106623,8941.95919989341,1083.82112886808,11498.5619777549,1.01352216224411
4182.19036473022,1036.56806862105,1450.69322645559,2731.49713827463,0.639303004928017
3658.96900469436,1370.32355268739,662.417759570676,2996.55124512368,0.10177138149053
4160.6649606945,1259.99675053265,1052.036059376,3108.62890131849,0.508855024249155
360.586026910458,1605.07032948123,449.246102647451,-88.6600757369924,-1.96809024421932
2554.03416422571,1405.40781702589,720.259847581667,1833.77431664405,-0.686971502311528
1740.92803267157,1636.50267690478,739.330453629379,1001.59757904219,-1.08681841837297
1553.2376332402,1319.77007716878,1375.35467888894,177.882954351253,-1.48985924474533
1775.084582965,1294.40643198604,1488.48157236483,286.603010600171,-1.34766380757769
9605.05325559873,4623.38970103677,1078.74364937026,8526.30960622847,1.31625157416121
855.593197708116,910.363161284319,1338.40463114573,-482.811433437618,-2.92621252619894
3518.09666008827,1456.40822075039,579.610298273352,2938.48636181492,-0.000969936546606726
2069.09235422465,1196.19769246991,1605.16036819592,463.931986028737,-1.21252276154193
3941.55754885418,1565.49092494759,964.28102488272,2977.27652397146,0.269594833467309
2646.14328243602,1706.64999682551,1084.67192444517,1561.47135799085,-0.511742889776376
3237.0289865283,1204.08333735822,869.195909716487,2367.83307681181,-0.234601948516141
2244.92791219949,1307.08385491572,631.428493005774,1613.49941919372,-0.975133589673977
1185.9278299687,1977.59249970395,1183.74815019712,2.17967977157286,-1.18001127837459
6541.51955174957,2409.26381134363,1538.07717248916,5003.44237926041,1.25432933241788
-337.966833834248,1335.41592803276,636.049774739624,-974.016608573871,-2.88859525823176
3804.97801117963,1269.00543411714,1326.35022892931,2478.62778225032,0.224954692751084
2339.17253664383,876.329052060479,1348.85924049241,990.313296151417,-1.34691043761386
2708.57749550252,2002.2892487854,712.122306493803,1996.45518900872,-0.405002318540015
-1065.66355544517,587.589994794036,627.097539097437,-1692.76109454261,-7.80335417504979
1674.92940391476,744.916119595076,1158.36533372353,516.564070191227,-2.47622494830194
1689.70266967932,1150.94314607011,882.81639172796,806.886277951357,-1.58983232161979
2993.73145254773,1592.54782448921,768.128252153379,2225.60320039435,-0.330148848917151
1130.55899787943,1034.35130190168,764.112105339704,366.446892539727,-2.30961210313824
13783.8990560012,7217.61391736227,1372.68484300383,12411.2142129974,1.42213062237389
4878.25003712978,1454.97958681691,1434.99699101014,3443.25304611964,0.933855543948884
3272.06935840786,1386.45671155502,1165.55550200744,2106.51385640041,-0.178469275800883
1985.24987316836,1194.57795932478,793.836333024479,1191.41354014388,-1.28435268581987
4834.13200923679,1426.79633235785,1009.43613351033,3824.69587572646,0.921380785592544
1109.27211428156,994.75745471702,537.999738258329,571.272376023232,-2.42293953962118
4210.26912105772,1659.08064032721,1156.8986528045,3053.37046825322,0.416350972110151
-574.850407506136,1431.07049957759,572.833071979711,-1147.68347948585,-2.86104681241282
5466.80596090319,3031.92981243921,220.888086694773,5245.91787420841,0.642263112182079
2478.84589605235,869.907392902717,1341.95968846962,1136.88620758274,-1.19629215257443
161.147412293425,1298.85646474818,669.103348710313,-507.955936416887,-2.58562971544822
591.998364133786,668.111806046776,1060.99159466187,-468.993230528088,-4.38176798107592
3034.74470415232,1192.83203441617,609.052889788472,2425.69181436385,-0.406398022109878
4254.78779282667,2751.56840805199,193.896270341488,4060.89152248519,0.267221598789496
864.840557012201,857.427441157445,380.238373103157,484.602183909044,-3.09608556853814
478.388259580452,810.468944072751,644.068288401324,-165.680028820872,-3.75229803227959
4656.00120156124,1528.20824239849,550.007090065012,4105.99411149622,0.74367608182062
2382.20358745866,1548.90531808179,605.650531000956,1776.5530564577,-0.734264181879215
5159.76005658765,1795.53239424428,858.141442637968,4301.61861394968,0.913517783470378
996.43778075114,1302.84419024339,883.250296080301,113.187484670839,-1.93658729247268
2841.20788907814,1292.23175131598,523.078538344456,2318.12935073368,-0.524906924690133
1605.91264393264,875.394640881269,848.74488599101,757.167757941632,-2.18598167083737
3848.58311978563,2750.79339483784,821.836714591607,3026.74640519402,0.119628699398079
4405.63939104823,1280.82369696462,1310.66978557867,3094.96960546956,0.691843935664128
3264.64811159373,1537.09955997683,1046.61409339597,2218.03401819776,-0.165806548053701
1972.21131526105,1438.23981392791,842.312011892714,1129.89930336834,-1.07582751736065
4934.51984318805,2223.77295453793,1051.76038142238,3882.75946176567,0.636310715377737
392.429629240157,529.806449398033,746.36938044408,-353.939751203923,-5.90230575328252
2285.70235208526,1071.63460310041,1096.2577850749,1189.44456701036,-1.15133173937599
13863.2796982344,9520.15096710032,1391.70030276915,12471.5793954653,1.08651327592724
3333.41207523382,1239.6885538971,1306.74643196462,2026.6656432692,-0.150116097974381
3852.18324932358,936.061051537488,1051.59855398509,2800.58469533849,0.355397722326776
10981.0694609812,2914.36934257983,1643.71324945102,9337.35621153017,2.56026580719099
4067.3101173527,1613.97873141146,1160.40780726157,2906.90231009113,0.339410193606007
11528.9251510363,4832.99475584282,695.488994568958,10833.4361564674,1.65723661456596
6557.4728479978,3983.89398027236,667.793866856321,5889.67898114148,0.762561348116437
1535.96054777251,1462.07755981263,347.926947538202,1188.03360023431,-1.3566645097337
2495.41000084972,828.916273926823,889.543339059514,1605.86666179021,-1.23546770043152
-1243.50878864731,2393.81721793862,1362.49449116044,-2606.00327980775,-1.98971669039845
5553.49066285066,2387.50678848728,772.702881472472,4780.78778137818,0.851926951165249
2595.97661568368,1157.26260150472,1075.92684421547,1520.0497714682,-0.798032068749008
644.428422155454,869.154710667949,1138.80820638504,-494.379784229581,-3.30790459535494
1943.46616264934,1375.95732643762,523.771403151343,1419.694759498,-1.1454156976506
1914.40386344852,3825.280382014,181.371907391797,1733.03195605672,-0.419604645909576
3896.98943232511,1105.34873011552,880.433061568443,3016.55637075667,0.341503218298634
2376.37967072817,1054.1205060427,724.265506544942,1652.11416418322,-1.08443921389182
722.711776837511,909.361420553307,937.209906622241,-214.49812978473,-3.07556208521483
4407.03464969602,1455.95249331863,995.432325788556,3411.60232390747,0.609584014671171
3225.64345758455,1306.67246019914,677.364133042673,2548.27932454188,-0.224896318714038
1157.17843024575,1201.87886597619,463.869010596183,693.309419649566,-1.96553156917679
5544.43455738936,1724.65091168397,886.702766444504,4657.73179094486,1.17410732805275
2351.04123370334,1015.15966070523,372.918262957112,1978.12297074623,-1.15101899255264
1711.37290740197,1380.76649340893,1111.11986790285,600.253039499126,-1.30951640619721
333.705708640095,745.583379289941,1514.26412188569,-1180.55841324559,-4.27290047431351
2848.95819069466,1702.06906248256,656.265739289993,2192.69245140467,-0.393962329575312
2062.42853569994,1717.32673305604,571.584376343177,1490.84415935676,-0.848458665379009
-650.171086680615,1031.25604471893,258.885834998556,-909.056921679171,-4.04330271970955
1083.6866257743,876.06005312543,352.047236023944,731.63938975036,-2.78042886350544
4192.08540167449,2402.00048837876,885.359151906042,3306.72624976845,0.280006653320914
4922.25205162912,1841.38437779199,887.961432274206,4034.29061935491,0.761787047233886
267.48091530091,854.669198618112,439.62234199945,-172.14142669854,-3.80501411962142
11554.7112724934,8734.11266007988,759.643615559472,10795.0676569339,0.919979201272583
6636.37917147279,2214.46680821003,1341.76957848409,5294.6095929887,1.40750354725065
3490.28420622018,1117.16474443321,1437.04843737838,2053.2357688418,-0.0261600427097289
596.775146267512,756.136457590897,803.660545399237,-206.885399131725,-3.86535275219089
1682.51911196528,1748.58260958334,675.981970717171,1006.53714124811,-1.0505595569893
-1112.8587021574,3984.56982666269,502.259458524939,-1615.11816068234,-1.1625766863987
5203.86067610053,2602.32783088922,920.543152878924,4283.3175232216,0.647247964864068
319.271215556899,1110.79626168535,696.020269747122,-376.749054190223,-2.88103064304151
2608.42727318296,1692.74413051815,1030.9815316923,1577.44574149066,-0.538227836115146
4636.32814724012,1670.06130801692,1011.83261364445,3624.49553359567,0.668729260555058
2837.39817134176,1186.52682693676,767.922305670574,2069.47586567119,-0.574880480425031
3872.96001917698,1776.4981033868,632.40987874209,3240.55014043489,0.198959252956583
945.375507779294,932.439756530084,1147.46664404859,-202.091136269294,-2.76064352451923
3760.99245809923,1278.63164674221,810.553479721978,2950.43897837725,0.188860626957061
1640.77351507993,1324.36358451127,-39.6124980239284,1680.38601310385,-1.41859515811267
2007.30508246698,2140.24472009076,1106.19844964966,901.106632817318,-0.70655667876954
2478.44093627573,1630.16710730287,529.258213016018,1949.18272325972,-0.638626765752303
3120.85638706656,1848.89699332766,583.783722802186,2537.07266426437,-0.215616607101674
4151.74139124172,1667.81308497064,1413.57553922306,2738.16585201867,0.379078515027059
-351.701343780887,1303.42822373987,702.809603844992,-1054.51094762588,-2.97002209781967
1600.26974460834,1374.21988297151,645.040587936251,955.229156672091,-1.39660294747737
2555.67965267517,1217.0962388598,637.463865820657,1918.21578685452,-0.791909136023716
3456.99806801255,1608.83351286323,995.988131080372,2461.00993693218,-0.0388549934694923
7996.80536290092,6036.12430758383,649.968942359625,7346.83642054129,0.741750144811838
277.497429659864,1087.91093424723,431.596778325446,-154.099348665582,-2.98003425825642
3504.29779796176,1728.48940310484,1072.48878158865,2431.80901637311,-0.00880045064740883
3089.87717691151,1469.0849018137,1047.02190350367,2042.85527340784,-0.292448793263367
1930.56378794873,1504.23545001147,698.148150409216,1232.41563753951,-1.05631435270822
3568.03277467187,1645.19830332938,1128.64368042511,2439.38909424676,0.029494007455099
1121.89800380656,1038.0813431312,815.811516151426,306.086487655136,-2.30965645968533
3626.16493954955,1707.67562818766,1092.04953625196,2534.11540329759,0.0624566247481039
773.889270215151,604.904281733301,637.65524135266,136.234028862491,-4.53893301195665
3570.19061002704,1288.10086794802,1065.48788561625,2504.70272441078,0.039345774573864
1913.1737728734,936.899431166812,907.255445524483,1005.91832734892,-1.71452287976569
3104.99401169445,1288.08999607285,1106.76016624925,1998.23384544519,-0.321806141820593
897.943157615851,1320.38918019853,573.038555334417,324.904602281434,-1.98544956695141
3625.29702377023,1396.60215565749,1205.34950114736,2419.94752262287,0.0757465106962219
-1946.72827703313,963.584322527963,215.100377939895,-2161.82865497302,-5.67281703623074
1312.40476977721,2191.54236966393,122.511398906462,1189.89337087075,-1.0071010008397
-1180.55592365787,1046.88315907918,741.618788907138,-1922.17471256501,-4.48957953573378
4205.52872838157,1733.36038755871,896.162260789774,3309.36646759179,0.395774271557811
4983.08856761806,1862.73588827948,1520.31620932437,3462.77235829369,0.785714868746929
4888.70181698693,2502.28570623533,1130.11608460298,3758.58573238394,0.547176739221563
2645.15150949488,1121.15763556921,939.267574923377,1705.88393457151,-0.779870507423842
3027.92379227955,1239.5089027606,861.799977175896,2166.12381510365,-0.396596983106749
4790.95627344272,1451.80086308214,1151.84773835228,3639.10853509044,0.875772306055195
3201.9201944262,1523.28731175447,716.342607036083,2485.57758739012,-0.208489289427851
760.945981664553,571.197445747582,1004.10881293722,-243.162831272666,-4.82943914143979
4434.88091637067,1442.24092907672,1001.03303919701,3433.84787717366,0.634687044492847
2960.51957283548,1201.01712347092,1183.33384763065,1777.18572520484,-0.465430258976992
727.451159504148,892.723008039692,941.58681789658,-214.135658392433,-3.12757495774105
13466.7960594025,4516.53616548424,768.414322336153,12698.3817370663,2.20241495059248
-594.206029993551,1553.54592826214,771.956446302932,-1366.16247629648,-2.64795217109781
1739.42357229028,1042.40528095605,884.294099297958,855.129472992326,-1.70767142480844
1469.94026947348,860.356462572492,678.598280503571,791.341988969906,-2.38223236918173
2847.66992259253,3403.21391616483,882.631245275748,1965.03867731678,-0.197413203403017
2198.05182232989,1069.64279343811,1177.02174799461,1021.03007433528,-1.23541940302422
2730.36928117384,1270.26115977712,1407.90610134771,1322.46317982614,-0.621242329894566
9783.22972570254,8578.30723033064,303.763800078833,9479.46592562371,0.730181406875627
5369.4323466951,1501.02027065294,1312.32671126691,4057.10563542818,1.23244375789944
2441.15421738989,1319.40476207761,967.279830649623,1473.87438674027,-0.817304209634976
335.563747796582,632.387851266923,895.341823978579,-559.778076181997,-5.03479870695345
3534.55312499632,1784.30588663706,323.529789117992,3211.02333587832,0.0084312008723544
2761.23478970821,959.881587463729,627.631450521355,2133.60333918685,-0.789966704063693
3748.694094774,1883.44198494578,798.701625856379,2949.99246891762,0.121684030067026
5191.13054585885,2638.69543973554,1508.51580447982,3682.61474137903,0.633502918539939
2621.22969509939,1239.28587936199,1312.11241411313,1309.11728098626,-0.724836459051258
81.995995638822,1408.37271771103,567.330494141428,-485.334498502606,-2.4407695809362
1685.96903252451,1348.66706532156,1211.71386245891,474.255170065604,-1.35952029842642
3674.74578882459,1099.39830585583,817.583973931393,2857.1618148932,0.141201331991681
2746.37433817659,1034.11453551583,1148.34692550148,1598.02741267511,-0.747629898738556
4361.89649709517,1657.99257088375,1356.93593484485,3004.96056225032,0.508076591077726
1725.36747747019,1211.11082193863,1075.70387639796,649.663601072224,-1.48140184504856
2496.60232248219,2259.7818780445,1311.71395645765,1184.88836602454,-0.452657387469332
4414.81229821055,1541.71980826301,854.579246370584,3560.23305183996,0.580717073078857
81137.1368599501,714924.663068619,858.098319604228,80279.0385403458,0.108567561850712
628.760081631228,869.961601439196,518.161131258927,110.598950372301,-3.32284689029366
4546.70465781458,2084.67226119256,819.102599946553,3727.60205786803,0.492737104670165
3227.4570629948,2495.87533464009,931.136726911835,2296.32033608296,-0.117013945608654
2727.03665601685,838.512083763569,1060.1261763355,1666.91047968136,-0.945093866834422
1540.82719701736,1079.4758736712,646.176506300391,894.650690716968,-1.83300260329271
5416.80476111181,2135.18569214422,719.89253052575,4696.91223058606,0.888585702144778
864.423503433062,2017.63234579823,811.404711985493,53.0187914475687,-1.3159413238713
896.143944603342,1044.21888243419,159.106256058291,737.037688545051,-2.51227533151829
2295.32729388809,1141.60448332032,1066.94614044828,1228.3811534398,-1.07233460243584
5236.62066476413,1620.38294470677,1482.50142203187,3754.11924273226,1.0596948003711
2156.46976762558,1316.97294049337,1114.84508670908,1041.62468091649,-1.03497913595108
457.995515516699,2117.32104753923,1428.73475087541,-970.739235358706,-1.44593743669142
2299.48287620509,1788.28781382158,373.247277519978,1926.23559868511,-0.682231572576713
2193.9072357996,1177.88372442028,555.440598714733,1638.46663708487,-1.12540993679251
4385.31264109602,1414.68552179802,640.051124812838,3745.26151628318,0.612011181359413
7612.53408004297,2389.48040776474,1158.11668696835,6454.41739307461,1.71293507286945
1826.54218713447,1314.32313790084,947.719358982138,878.822828152329,-1.28809046093322
2642.35159380445,1061.7757004842,967.422401835594,1674.92919196885,-0.826123341722647
3442.48017059751,2434.72444506846,142.61326215402,3299.86690844349,-0.0316377129275819
1083.62116321849,492.118059151314,684.710832340726,398.910330877768,-4.94980437139554
4601.40256984482,1188.34908668082,1219.23285161978,3382.16971822504,0.910417063742025
3788.60233301683,1281.13066938523,853.140955646674,2935.46137737016,0.210043406031021
2073.38239369852,1039.01012273705,971.166065033779,1102.21632866474,-1.39183137709989
737.212286223668,1008.42348284124,1141.8001420021,-404.587855778429,-2.75905613541004
1836.14045669653,791.252919000941,673.19281513727,1162.94764155926,-2.12747250155778
15.9030033402541,915.569489966892,757.001782847296,-741.098779507042,-3.82669619149803
1858.66338283667,1311.8140444236,1196.81080886751,661.852573969164,-1.26606808935442
799.698041117925,1412.52928463723,149.35351301042,650.344528107504,-1.92549016300851
918.085961942607,1221.81081551637,876.526697885956,41.5592640566507,-2.12915394811456
2076.5756572318,1546.58614982093,868.260531975144,1208.31512525666,-0.932979793323263
2187.73751941744,917.383884855676,997.156367770598,1190.58115164684,-1.45170608097223
2211.17542708972,1098.17971597103,730.047527579543,1481.12789951018,-1.19136589169449
2760.10502712449,1618.68221784856,818.72107773931,1941.38394938518,-0.469149687412526
2834.75217777929,1665.03067734536,954.103874754664,1880.64830302462,-0.411257951691802
2642.99243573592,1265.27095837556,1336.69397668285,1306.29845905307,-0.692750309418126
3678.81994328007,1756.2502051101,678.774121735553,3000.04582154451,0.0907106852817276
1796.89804689351,1333.90441786738,998.874217237988,798.023829655524,-1.29140530137003
3271.05817411293,1236.59830975983,624.63534903327,2646.42282507966,-0.200914967758347
5164.1066408225,1696.72890699583,796.400921462014,4367.70571936049,0.969275262767823
1329.30109229123,1594.79566372909,1012.94600657669,316.355085714544,-1.37334722006692
3111.79819301514,1906.30636301099,724.189845011181,2387.60834800396,-0.213874904130957
2488.52627570134,1449.20504643642,637.788670068325,1850.73760563301,-0.711412791780015
179.207844825466,1134.27047481929,853.188871241065,-673.9810264156,-2.94488970045268
3425.50129239445,1415.51522868045,606.658245474498,2818.84304691995,-0.0664125608465121
2122.31865866951,1830.49373593749,1120.83448159388,1001.48417707563,-0.763286209369774
1588.56313948358,1171.87807026624,1056.41622207769,532.146917405897,-1.64773639268296
-802.527332156763,670.554771143189,893.236346209879,-1695.76367836664,-6.44546396774828
3900.74279500289,1468.41352052182,442.232674083348,3458.51012091954,0.259622719367948
1564.05567987809,1038.46871856754,694.476936286363,869.578743591726,-1.8830163767163
4798.4841527746,2178.25649575641,800.619055916565,3997.86509685803,0.58715531050539
2937.45086765165,1382.67479042062,1605.50313763669,1331.94773001497,-0.420965522789082
4026.86768664818,1453.91109227355,679.585198512549,3347.28248813563,0.348961092391452
1558.87072361136,1306.4871079807,882.097111339969,676.773612271389,-1.50069491544187
2248.76771587258,1399.51583551825,701.892910667731,1546.87480520485,-0.907986559012538
6049.91174379258,2627.64169558915,1422.72469075549,4627.18705303709,0.962993723380111
4341.66769500719,1054.58270611441,1165.72952221116,3175.93817279603,0.779605436910742
-206.458957898529,566.188372343518,816.52317069546,-1022.98212859399,-6.5807925834377
7073.93357033625,2869.51231620363,1308.50038433652,5765.43318599973,1.23868584449584
2707.90634760838,1143.25969996583,951.17741247437,1756.72893513401,-0.709902514769157
-591.127149887663,1075.52550346795,539.116582193425,-1130.24373208109,-3.82197950702386
6103.73688139811,2353.39816254079,662.703963593529,5441.03291780458,1.09808346028441
1952.15281061888,760.739442365325,681.454260410124,1270.69855020876,-2.06030657245295
1822.40259416704,881.534357345569,610.179938883871,1212.22265528317,-1.92517361954168
2420.24035650536,1335.61132328584,756.963414131954,1663.2769423734,-0.823045528274348
1851.40891495761,1150.86917402733,492.502176901532,1358.90673805607,-1.44942657804747
4543.37599446659,1870.07205709413,1183.66271581217,3359.71327865443,0.547501208273869
1317.46144528625,3326.23617846051,69.6633969770083,1247.79804830924,-0.662023897347326
5288.54580451429,2033.91199204218,1121.48974510332,4167.05605941098,0.869770436374542
3016.05127243664,1991.19764110545,1125.16138743041,1890.88988500623,-0.252841807773643
353.780308776992,1178.45572666742,666.279314012705,-312.499005235713,-2.68633679079637
