"draw","buyer_gap","buyer_minus_owner","reference_mean","buyer_ratio","difference_ratio","reason"
591,-8205.03382756182,-11291.8764500159,39029.9225227627,-0.210224189473514,-0.289313319631375,""
592,23909.0297738259,10903.9106896829,43890.6751347927,0.54474053316334,0.248433423641716,""
593,3340.87660498984,-10699.2701966559,40971.9319320078,0.081540616891924,-0.261136580389011,""
594,-15798.0261478481,-7583.25706152689,30275.4504623201,-0.521809780089311,-0.2504754494393,""
595,-6059.40530694474,-612.982915284278,45637.0857641484,-0.132773712551666,-0.0134316840135709,""
596,-3550.7321647707,-8661.3863339712,40836.1711513101,-0.0869506632150745,-0.212100843193114,""
597,8352.14569401692,-1087.45814543512,29250.5834352897,0.285537747050214,-0.0371773146966751,""
598,-8123.11203925301,3712.53210559461,25947.406871861,-0.313060649157285,0.143079118615922,""
599,12628.3021776887,4141.60931107219,38052.212362663,0.331867752059526,0.108840171278345,""
600,-13552.2871986767,2572.46622664456,33118.1505353488,-0.409210266262048,0.0776754192206122,""
601,-13425.2087685914,-3170.90266080349,32831.5874998004,-0.40891135004279,-0.0965808510119339,""
602,-12137.8093942782,-2188.3582559316,44391.834382456,-0.273424371016197,-0.0492964142251454,""
603,-18953.0024297455,-1145.52910055319,31569.0103059325,-0.600367330051643,-0.0362865065914949,""
604,-20214.0119984367,-23234.3892892554,50587.6453208757,-0.399583966998661,-0.459289795796592,""
605,-8265.41820828383,-2355.67574808756,40475.2431458518,-0.20420922929356,-0.0582004100531016,""
606,1447.69293380123,-5081.46218993424,34709.2713065556,0.0417091134243374,-0.14640071654211,""
607,-9496.48678314489,-177.773570126713,38147.7822546497,-0.248939419852838,-0.00466012857418585,""
608,-15380.2672834002,-20246.7537174134,45711.6541909486,-0.336462715156909,-0.442923234255271,""
609,-13970.7341247256,-2532.00331521655,32628.3227034202,-0.428178127687241,-0.0776013936797043,""
610,-19821.4760915106,-13461.9989519293,47001.6678600154,-0.421718568595156,-0.286415345770771,""
611,11722.4324522187,12458.3562104495,41193.4256661783,0.284570468773694,0.302435546667302,""
612,-5581.55386265425,6658.33741247255,36427.5092456294,-0.153223593329372,0.182783219340516,""
613,-4043.15411886995,-10848.4680124266,44553.6648855465,-0.0907479582040303,-0.243492158059166,""
614,-16074.8347981028,-16265.4512038863,37985.244971889,-0.423186287465016,-0.428204457176031,""
615,-8130.66485088071,-7467.32125321854,37211.276123054,-0.218500027357121,-0.200673613786446,""
616,-13016.4945869538,-3535.41275270728,39980.1153927724,-0.32557421255735,-0.0884292783543694,""
617,1663.36002316604,-2962.0396086964,32677.9701789783,0.0509015711213325,-0.090643316964708,""
618,-2473.57132747643,-9427.4973416694,24649.9621065107,-0.100347875456697,-0.382454841144739,""
619,-21376.8260403633,-4950.2156620342,45705.2378297222,-0.467710640080334,-0.108307404076455,""
620,-4546.89438491411,-12753.801878565,35365.9746793171,-0.128566918518246,-0.360623508731509,""
621,-2726.89970330601,-2149.85469826545,23423.0697310691,-0.116419399105872,-0.0917836441998809,""
622,-7020.90011491478,-8864.94942147576,37968.9918022339,-0.184911418019314,-0.233478662474103,""
623,2897.8362381973,-903.101192165745,33250.0379065143,0.0871528702116023,-0.0271609071455768,""
624,1629.30838530048,8286.49202192297,44144.6592213496,0.0369083919558836,0.187712220868508,""
625,-3419.23934880045,12918.9918251596,27889.7179083945,-0.122598563385659,0.463217013079617,""
626,-12468.9143149784,-4937.9569500534,32330.431635121,-0.385671136584308,-0.152734024889703,""
627,-14923.6273193586,-7263.5803190127,27295.7141930216,-0.546738847491813,-0.266106989091705,""
628,-17373.317911916,-1298.98253387198,33957.7966142191,-0.511614994025889,-0.0382528509911642,""
629,-13988.0512595273,-4470.43023222466,36450.666574038,-0.383752961859146,-0.122643305387691,""
630,-15544.1890408532,-4713.41962827503,30588.9521516915,-0.508163501769172,-0.154088953583668,""
631,-24350.5102944633,-22593.3673907019,48826.780966416,-0.498712178286175,-0.462724901038265,""
632,-14229.831663565,-14363.0991220308,40706.1181111589,-0.349574764773852,-0.352848657364196,""
633,4907.8951855554,3627.07306105697,27423.189589515,0.178968794623069,0.132262990386929,""
634,1299.90618213941,-3717.17126786229,45975.1723552173,0.0282740904611724,-0.0808517092473817,""
635,-4730.22104711112,8143.27849476213,45909.8154673832,-0.103032891745595,0.177375544028217,""
636,14052.831066883,12347.2475711339,33812.6269638927,0.415608970042153,0.365166764011535,""
637,-15743.6522294894,-6115.37140383887,41599.9334972973,-0.37845378359829,-0.147004355289082,""
638,-12463.9101889361,-21260.1508066559,37268.223700617,-0.334437999757144,-0.570463217604437,""
639,-7796.52146765379,-1810.46841171553,36209.2600868014,-0.215318441994226,-0.0500001493368118,""
640,-9659.08545652142,-8201.14551402688,38592.2972583932,-0.25028531968049,-0.212507316139188,""
641,-12623.7337516892,-6034.52529757432,41773.882161352,-0.302192018039643,-0.1444568947235,""
642,-12739.6838959764,-10477.7734979035,40917.3653875521,-0.3113515197108,-0.256071557849888,""
643,-18558.9434708871,-19589.2280896455,41181.9398951016,-0.450657339556135,-0.475675214415423,""
644,-11512.4516938815,-13980.4268094898,40051.5125203691,-0.287441121930829,-0.349061144754015,""
645,-27601.672047403,7036.89292913486,54230.2745711625,-0.508971644817754,0.129759492917574,""
646,-3774.17246025741,-11420.9171796793,36240.4507303399,-0.104142536425402,-0.315142801745506,""
647,-9105.76768422687,6091.32586509263,35680.6681940531,-0.255201714124416,0.170717819295432,""
648,-10290.5357950465,-12206.1767701677,36742.2018232901,-0.28007400984128,-0.332211358178063,""
649,-7349.4631972333,5884.81525171131,34357.3354376169,-0.213912490698757,0.17128264391738,""
650,-15854.9101507874,-9218.06286754406,37697.6948939805,-0.420580361620971,-0.24452590253777,""
651,-40938.2800800837,-7929.19063522757,25796.331293679,-1.58698070721844,-0.307376678681845,""
652,2980.80400728389,-4433.05324169684,32828.701407865,0.0907987181780441,-0.135035900038214,""
653,-12659.0319898881,-4225.21727077281,43446.5100198893,-0.291370514779967,-0.0972510166832401,""
654,-11232.1468564464,-7404.65556250119,32763.9923992612,-0.34281984684808,-0.225999794904975,""
655,-12858.8125827238,-14837.3300043119,33039.274681715,-0.389197786773456,-0.449081589933432,""
656,371.707042658204,-5629.90428535257,30098.9915399915,0.0123494849375378,-0.187046276214016,""
657,-23382.7405682131,-2742.1195799943,44601.6728663308,-0.524257030409827,-0.0614801957812728,""
658,-1633.17031168565,1439.44917861921,28552.8030078214,-0.0571982481453145,0.0504135856022577,""
659,177.569347426943,1938.12800474166,35887.363850797,0.00494796297006361,0.0540058615840243,""
660,-9831.89441475253,-3742.97400436938,33341.842915976,-0.294881552874256,-0.112260561415335,""
661,-10347.0007153651,-6070.37930907028,33160.2253142198,-0.312030470761853,-0.183062064613511,""
662,-4200.2045477052,-3848.45204460893,34546.2658082303,-0.121582013263631,-0.111399943078423,""
663,-29819.2256074928,-1423.13134053965,46886.1576266889,-0.635992094829261,-0.0303529103807297,""
664,19860.4463079047,-7240.18643821515,36828.3123640213,0.539271148555452,-0.196592946390025,""
665,-9814.66238842855,-1198.37523991088,31505.8796078283,-0.31151843752967,-0.0380365587257916,""
666,-16555.0464893549,-10135.3826068697,46481.8695127109,-0.356161373518503,-0.218050235782752,""
667,-15268.4365379264,-10075.8306904516,36683.9254405166,-0.416215995277942,-0.274666098828209,""
668,-23878.0960639119,-527.718919531919,30844.4811057973,-0.77414484562115,-0.0171090224446257,""
669,2475.46761244161,423.324699848388,39662.8630245169,0.0624127312975727,0.0106730746992903,""
670,-3349.71472969882,7204.05712844277,29700.9959166113,-0.112781225892341,0.242552712665559,""
671,10282.47273768,7090.41178176605,31213.4029156858,0.329424919335298,0.227159204682642,""
672,-15746.1976140164,5128.68850763155,36796.3421025015,-0.427928340544097,0.139380389858993,""
673,-8654.33773403725,5566.94793140307,44459.9727590909,-0.194654589217391,0.125212580798642,""
674,-928.753421672397,-7972.98407371113,34802.2573631115,-0.0266865856424827,-0.229093877173671,""
675,-27671.590878524,-20403.8845217198,49583.9281394326,-0.558075810385778,-0.411501978309243,""
676,-12871.2738370451,632.268642543352,36570.6592706777,-0.351956297582124,0.0172889593776152,""
677,13684.8410485969,4774.06769072899,43301.2113843001,0.316038295722106,0.110252520382373,""
678,-6626.54756060989,-22230.4034955193,29534.391364576,-0.22436716161884,-0.752695500682733,""
679,-7242.70474457733,-2134.06738500793,32633.3657524023,-0.221941702229846,-0.0653952583745006,""
680,7773.70945691053,6638.45062592011,37214.7065850964,0.20888810285619,0.178382452397963,""
681,-22272.5492701093,-26459.2060034837,40343.9943940667,-0.552066041169807,-0.65584001784848,""
682,-10455.5232764192,-17972.3132434657,37685.4289558222,-0.277442066234033,-0.476903507308733,""
683,-2237.96778262869,3315.70560083208,38941.01409457,-0.0574707113993921,0.085146873493837,""
684,-3404.62199997477,-6317.75669838469,29263.9400085296,-0.116341886942853,-0.215888793393618,""
685,-5699.43923569272,-1126.01703358822,22429.0617485758,-0.254109569966948,-0.0502034835968882,""
686,-15178.2461480072,954.868001554261,37282.6230971975,-0.407113150500081,0.0256116099734956,""
687,-6069.60223622393,-1461.86009347796,50039.9572306746,-0.12129511238877,-0.029213855774078,""
688,-34115.6823170261,-17604.8583269085,50356.3539379279,-0.677485156274005,-0.349605500600962,""
689,-14765.1799677094,-6728.37637804146,38675.4056766619,-0.381771818792305,-0.173970415056347,""
690,-25902.263411437,3195.52046256871,45413.6451394026,-0.5703630116439,0.0703647648797993,""
691,83.8285557595509,-9939.08140109183,25418.6651624261,0.00329791337286532,-0.391015080358499,""
692,-6275.95449109105,-2319.63124189392,35962.8997599907,-0.174511914583516,-0.0645006731207628,""
693,-14111.132880894,-19414.2676280929,29656.2105395566,-0.47582387041905,-0.654644247355791,""
694,-10523.5308423178,-665.357048416428,32656.5108793151,-0.322249087822285,-0.0203744071396761,""
695,-20267.1782046837,-10119.0523091223,36533.4592728253,-0.554756615116353,-0.276980404005958,""
696,16193.384173641,11019.9355248432,31428.3510922625,0.515247654135687,0.350636770363566,""
697,13839.4875950938,411.561522365893,30617.056022399,0.452018887281945,0.0134422304373353,""
698,-11036.1880156204,-3697.76358297146,37134.0513384098,-0.297198598532798,-0.0995787814605259,""
699,-16540.5363047802,-6013.86006358245,37050.0267437928,-0.446437904597499,-0.162317293457554,""
700,-11890.8735345095,-2939.11230301336,31829.6888000525,-0.373578064466967,-0.0923387068430438,""
701,-5965.57796800336,-3712.7017957762,31999.6181630252,-0.186426536017122,-0.11602331555525,""
702,-13721.4405783052,-1049.48290070603,36097.7328365955,-0.380119179240935,-0.0290733743710928,""
703,-7453.41564621172,411.400785537294,33249.6744135282,-0.224165071618842,0.0123730771140997,""
704,-8668.51523076162,-16621.8199549165,35933.4716793447,-0.241237899530439,-0.462572058253728,""
705,95.0814707515466,7694.13528758928,39199.3312808437,0.00242558910177154,0.196282309829845,""
706,-10865.1951111603,-1274.45656651348,35028.5002387256,-0.310181567498237,-0.0363834180118427,""
707,-16595.4233688768,-11404.320072263,34618.7285541707,-0.479377032663364,-0.329426311957636,""
708,5883.17070281256,6385.37443840682,26424.7002011084,0.222639070946424,0.241644158299249,""
709,-51.354492920855,2986.35579189716,21995.3752211654,-0.00233478594497621,0.135771986695798,""
710,-2833.48560101464,-5154.86523798992,34144.3924061259,-0.0829853865112643,-0.150972527982811,""
711,-2707.88055613154,698.571434531706,40656.541280033,-0.0666038101342727,0.0171822642196764,""
712,-34117.1573830647,-19416.9962846542,38350.3215416427,-0.889618548465586,-0.506305957919292,""
713,-8284.56118910015,5066.85713879943,36334.4387325993,-0.228008508678771,0.139450541016709,""
714,950.095346067733,8659.26102042417,30535.252314304,0.0311147042863198,0.283582428967446,""
715,-5013.78301270367,-14441.7381548139,33553.5857524802,-0.149426146275083,-0.43040819128389,""
716,4546.46521548595,-1234.27188665783,39742.1620923626,0.114399040618871,-0.0310569888922834,""
717,-5937.901849248,-7400.0491894651,42051.6517204553,-0.141204961192038,-0.175975232522566,""
718,-4960.50299068711,1092.88489725886,42710.7113037722,-0.116141896008391,0.0255880753070561,""
719,-7796.8061968308,-2931.09911176828,38794.477689611,-0.20097721792292,-0.0755545450365276,""
720,-11126.0745345466,-3568.28439055424,36590.6208036862,-0.304069028897857,-0.0975190994899645,""
721,-6210.84011010909,-5789.98441826134,36106.3724227469,-0.172015068071371,-0.160359073198217,""
722,-11684.6820241542,-4180.93262034678,32955.278838171,-0.354561770863254,-0.126866856168249,""
723,6076.27811416703,2088.49944512912,27275.2814426954,0.222776000567881,0.076571141878664,""
724,-16362.0904590784,-14044.5953194251,42254.6156978507,-0.387226109830899,-0.332380145635534,""
725,-4139.90607327582,4159.09950692922,31939.7242687138,-0.129616212038844,0.130217138756054,""
726,-18657.9530393772,-38287.4192636526,44919.062097121,-0.415368268354229,-0.852364619298376,""
727,-12979.4330387447,-914.133091912335,36201.8227397309,-0.358529821331344,-0.0252510239189998,""
728,-16581.0889004398,-5362.43844658872,34580.7875568092,-0.479488469520843,-0.155069876236315,""
729,20614.3665580968,3297.29554564989,25746.6324856543,0.800662633048529,0.128067060711225,""
730,-8513.10640548207,-3179.78336897884,32955.807638822,-0.258318852287924,-0.0964862825947878,""
731,-15427.0793182652,-4036.14629847016,41957.0069430537,-0.367687793821988,-0.0961971930921631,""
732,-12510.0667559035,810.610755366526,34083.0475820994,-0.367046600682324,0.0237834000440812,""
733,9524.77910761447,8527.64198585396,25851.5481496863,0.368441342563464,0.329869682715982,""
734,-12073.4499371517,3834.53389489445,27952.4120338098,-0.4319287338262,0.137180787484686,""
735,6056.14189047872,5519.01002728812,29659.0506971957,0.204192034071115,0.186081816428803,""
736,-16659.7449174182,2428.93095598064,43951.7881786383,-0.379045895691573,0.0552635298047138,""
737,10635.7591827757,-728.976631838047,26254.2539793556,0.405106128368335,-0.0277660386926728,""
738,-15775.4275591909,-4780.33665269144,41342.8330525213,-0.381575871666802,-0.115626731400303,""
739,-10293.0744609369,-5709.82202702394,40303.745517016,-0.255387541006361,-0.141669761799515,""
740,-3939.40114234576,10671.6193705339,37489.1121037623,-0.105081206816589,0.284659165599788,""
741,-13179.6386671018,-13915.102537644,35945.2752468768,-0.366658443330377,-0.38711909818671,""
742,-2763.55541962634,-9147.82053273484,39775.1908990903,-0.0694793753884798,-0.229988098760931,""
743,-37036.5506329639,-22390.6598782861,42505.5897895458,-0.871333648499873,-0.526769772849806,""
744,-33691.8632220695,-3874.40771607075,38763.823859002,-0.869157370661341,-0.0999490589515462,""
745,-3930.52575214638,6845.90470434712,39886.9633030663,-0.0985416142683446,0.17163263726875,""
746,-1958.61612708811,3137.40972615194,38643.5574529514,-0.0506841568474313,0.0811884291442819,""
747,-15248.6703704809,-8928.19999446656,30268.153498778,-0.503785946873057,-0.294970091083587,""
748,-2077.73677020574,7395.65305263438,36149.7647877441,-0.0574758032979002,0.204583711569314,""
749,-31165.2930589548,-17478.3724248412,44913.0575004686,-0.693902726587467,-0.389160155143275,""
750,-8442.69504657415,-10510.0529952436,37309.0887344728,-0.226290572430232,-0.281702216584361,""
751,-8532.97078884202,-14973.7456518339,36183.2560574171,-0.235826504262125,-0.413830795881744,""
752,-2149.59494335412,-3906.30638416784,31386.0796656107,-0.0684888003298291,-0.124459837793884,""
753,-22044.6925718146,-20533.4646455916,39360.6955399206,-0.560068674331639,-0.521674334356364,""
754,-7340.55161063113,-4485.01704087193,39790.8974465569,-0.184478161632072,-0.112714649044942,""
755,-2010.88213868032,955.801947356816,31820.6033296666,-0.0631943435467663,0.0300372038032892,""
756,-20659.0631149878,-18926.1429358146,49743.4665389461,-0.415312091263543,-0.38047494983078,""
757,4136.36856463095,-711.79878985264,29460.5309985341,0.140403734231293,-0.0241610984502641,""
758,4143.9022960351,-6894.98702492078,30284.2606136476,0.136833530423643,-0.227675594028324,""
759,-17535.3753966044,4146.36072564033,30749.3826059433,-0.570267560208351,0.134843706580272,""
760,16158.1401434706,2903.70437394808,44997.1308414301,0.359092676384454,0.0645308782949014,""
761,-1837.01461578,-9141.53585039785,49904.6845283001,-0.0368104644512532,-0.183179914607292,""
762,-14403.5482250512,-8516.70793209993,41683.3809664127,-0.345546543757024,-0.204319029182457,""
763,-8348.95168735204,-4552.50321610809,35441.0038379704,-0.235573228273157,-0.128452998592288,""
764,-8911.01886994166,-9145.08457054231,29006.3639924682,-0.307209096329878,-0.315278556558034,""
765,-7439.80683801919,10202.9193072207,36247.8151653987,-0.205248421293018,0.281476807930763,""
766,-12551.7294552609,-16431.3061303492,33716.5189874202,-0.372272400360903,-0.487336967866696,""
767,-4559.36506427956,3197.43440272657,28471.137347254,-0.160139899178257,0.112304414246906,""
768,-9927.78761384998,-8290.89944572403,43613.6819586117,-0.22763011899044,-0.190098590015672,""
769,4329.77649294889,2368.66809992917,43121.6458347174,0.100408423870106,0.0549299094243324,""
770,-26312.2295708855,-18088.3022190009,61057.2718010647,-0.430943420738079,-0.296251399471888,""
771,-476.210839725834,4058.67551726669,20377.7568553533,-0.0233691491711332,0.199171849290196,""
772,-19001.0136575609,-9172.86306914564,37689.8985039089,-0.504140748895628,-0.243377229264608,""
773,-780.389242725436,-6435.05040103127,29676.3890927176,-0.0262966373802175,-0.216840747738086,""
774,-15954.2663640952,-11509.8813154164,39922.4280238305,-0.39963166455136,-0.288306144820297,""
775,-7383.50838749044,-9874.45461191714,37771.9223418942,-0.19547610843468,-0.261423141839011,""
776,-11427.4411397685,-11567.6677723185,41049.0981422499,-0.278384706532853,-0.281800777503866,""
777,-702.607209346002,-5882.37453259192,31016.2992709667,-0.0226528382128324,-0.189654300185909,""
778,3393.19088498726,-4894.9667178643,34034.3644463246,0.0996989642729671,-0.143824243452059,""
779,-9114.90846131993,6337.28521678735,44854.7548421927,-0.203209414328266,0.141284580399182,""
780,56.0471858324035,-5585.77692224016,26850.7675387596,0.00208735879715536,-0.208030437646782,""
781,-10094.2159996325,-10194.5471619429,35321.9453397472,-0.285777465044476,-0.288617941732421,""
782,-4667.68966173598,-6213.14268994583,28911.0589979479,-0.161449971862576,-0.214905399708355,""
783,-21272.3411819231,-27872.7131022795,43846.1558662187,-0.485158636183026,-0.635693427431206,""
784,12640.4034197381,-2217.22857322628,19916.1046023435,0.634682518098978,-0.111328425788915,""
785,4724.96911682435,-4774.14324951384,26893.6356336546,0.175690976898324,-0.17751944417435,""
786,8389.58860228987,-12864.7307079283,35951.4010341449,0.23335915599845,-0.357836700041537,""
787,-2940.86053286881,-5530.70927155127,25818.3170950692,-0.113905973113579,-0.214216490222266,""
788,14471.4530401737,5485.42216842453,23962.6811736766,0.603916270274082,0.228915208972958,""
789,-19549.303390889,-2855.75886661902,31225.5944539361,-0.62606665246127,-0.0914557085800826,""
790,-8734.3620735852,-11633.6347514269,44233.7626166857,-0.197459170481926,-0.263003508253185,""
791,-20015.4517139124,-1168.85332854164,40972.6209311025,-0.488507966028567,-0.0285276680373249,""
792,-3395.95575249996,-1407.87321596073,24996.5688059447,-0.135856876152231,-0.056322658797311,""
793,-22773.7725178265,-4289.13375414807,44122.7508408758,-0.51614579970224,-0.0972091193864225,""
794,4727.42865297933,9203.61902145475,32712.4840683641,0.144514511435442,0.281348827017251,""
795,-6150.80992570638,-11082.4378559695,38129.8183330594,-0.161312332305908,-0.290650161486891,""
796,-20321.6980088629,-165.784694057305,29631.5443136847,-0.685812990161222,-0.00559487188052973,""
797,-10407.0300846421,-7101.35324942178,37387.4103156283,-0.278356537582703,-0.189939693321132,""
798,-3778.72970683577,-1471.1468059191,34909.349561586,-0.108244059379263,-0.0421419139684557,""
799,-18253.4343437589,-6621.23119454018,41160.9820779989,-0.443464500170797,-0.160861837115381,""
800,-4941.72920815263,-1600.42652294349,29401.5684908789,-0.168077060571978,-0.0544333722685572,""
801,-7191.65677710847,1563.48150326962,35546.5781980165,-0.202316429363369,0.0439840227253397,""
802,-18439.9527644308,-18612.5696273039,47247.8362265824,-0.390281423174596,-0.393934857419612,""
803,-10517.180823384,-8921.65370904358,32094.933306058,-0.32768975473767,-0.277977013504483,""
804,3240.70827144661,83.0677561087563,35058.1037275031,0.0924382076291329,0.00236943095252438,""
805,-11060.5074596528,-5260.09511549646,35920.2522204633,-0.307918424173866,-0.1464381453452,""
806,-17199.5291329487,-17537.5769792895,42432.8798959052,-0.405334947218806,-0.413301595892432,""
807,-11222.4078861372,8431.78674641974,40686.6502120721,-0.275825309472329,0.207237182281425,""
808,-22175.4604844745,11577.8089285168,51921.5739854541,-0.4270953051363,0.222986478255846,""
809,-16984.9318828355,2096.64835079202,29212.9628728814,-0.58141763835269,0.071771164051913,""
810,-1727.43557489927,-7842.80854992756,29517.2347562838,-0.0585229473276293,-0.265702685725259,""
811,-11859.5910307576,-8578.20598031814,28721.4127153193,-0.412918095231157,-0.298669360917012,""
812,-23408.5001436738,2165.8348808464,39101.1446168128,-0.598665342743151,0.0553905749325592,""
813,-11991.6238171245,-14360.6915879887,22454.5140199821,-0.53404067469255,-0.639545864818507,""
814,-10100.9446663645,-6021.85091006016,34833.5525121227,-0.289977448118426,-0.172875014914555,""
815,-19805.6110380447,13785.3086284542,32390.2479212227,-0.611468337204907,0.425600590090632,""
816,11765.0585292044,1859.44126707219,34987.9827156545,0.336259984601526,0.0531451407811582,""
817,-16219.1554394196,-21458.0599986388,43466.5003670323,-0.373141506734257,-0.493668913242297,""
818,-7545.63393701178,3460.91258660465,34630.8272422285,-0.217887776235698,0.0999373350915641,""
819,-15075.8391674765,-19304.183488726,38767.0659263509,-0.388882645803461,-0.497953173072212,""
820,5218.96267120689,-1479.74841933948,33004.3246082977,0.158129661283685,-0.0448349856238976,""
821,-19758.7379252753,-9932.87391953007,38401.6332569357,-0.514528582497378,-0.258657590240283,""
822,-29566.8079905133,-12348.6751185232,52474.9839573561,-0.563445774743654,-0.235324990829124,""
823,-12696.4794659986,-6901.7550133439,30718.7518033276,-0.413313651130294,-0.224675633226617,""
824,-15841.2684076295,-19545.1766474787,44773.3812023158,-0.353809964363605,-0.436535640655786,""
825,-7731.69227226256,719.362712766453,49247.7740300952,-0.156995771373093,0.0146070096960494,""
826,8375.70938453647,4331.54415827822,30091.2949186516,0.278343268615699,0.14394675170969,""
827,-4704.3405748414,-11988.9725810451,43179.0530754835,-0.108949600321654,-0.277657144543827,""
828,-11482.1419772517,-26138.176655812,32958.8378318525,-0.34837824184914,-0.793055167453484,""
829,-4962.31947528949,-10449.8410665538,39419.9284984485,-0.125883522987232,-0.265090310018321,""
830,6446.79868447995,1324.2206562095,24307.6247151933,0.265217139067085,0.0544775835452899,""
831,-12543.0279641889,2987.27897688186,31312.3385829718,-0.400577808359866,0.0954026148179936,""
832,3026.75000403617,3881.01009142204,44810.5937601997,0.067545411699599,0.0866092092461652,""
833,-27398.3109423416,-28249.569328523,52565.8522204637,-0.52121881002579,-0.537412942722643,""
834,893.023345608832,-3732.11999754232,36619.187398491,0.0243867603038518,-0.101917062138198,""
835,-6338.90130727601,-1803.53800188857,40417.1203228857,-0.15683703481682,-0.0446231197938002,""
836,-14259.0506104302,-8983.82307782148,36511.6947304634,-0.390533792410716,-0.246053302760714,""
837,-10973.1597519714,-10872.5277285006,43285.658009885,-0.253505670387765,-0.251180835139843,""
838,-14952.0812358147,-8234.52356690774,38791.646070327,-0.38544590783045,-0.212275693379421,""
839,1456.75325878651,-7873.63244791034,36740.4912670049,0.0396498034879235,-0.214303951209856,""
840,2507.34313960357,2457.61019688283,37353.8053406601,0.0671241689230065,0.0657927666129291,""
841,-20369.3309340718,-18534.1479291796,38835.3797601797,-0.524504486884346,-0.477249045680347,""
842,-4894.30177521763,-3414.60703572456,28691.6385781039,-0.170582860295498,-0.1190105272806,""
843,-9419.8664915774,8433.1202101897,31138.1596603769,-0.302518408098605,0.270829114570981,""
844,-19706.3134221337,-10240.5590272486,51207.1691421369,-0.3848350485346,-0.199982916431557,""
845,-6572.552073302,709.14604139288,34944.5442681804,-0.188085213613354,0.0202934694454897,""
846,-11257.8645333372,3748.96925076338,35358.5494983977,-0.318391582602882,0.106027235391352,""
847,-11191.6631027133,-8177.98833725467,35169.4296830119,-0.318221341761458,-0.232531161607233,""
848,5233.45392293154,3845.12395988671,34333.8633623692,0.152428343635442,0.111992172838349,""
849,-19013.6703007974,-209.541821687177,44148.6503660974,-0.430673874356947,-0.0047462792169087,""
850,-1294.57180060038,-3912.72077851369,25816.8414989465,-0.0501444687047875,-0.15155691212937,""
851,-5955.57745028724,4464.26287617907,31737.1677765372,-0.187653085247579,0.14066355597992,""
852,-7756.49054379986,-345.63501988729,30785.4984585524,-0.2519527352868,-0.011227202325557,""
853,1288.30685603791,1268.64075771379,33730.4641329499,0.0381941633225086,0.0376111266276502,""
854,-13530.305340095,-8983.75069089755,41183.1962865766,-0.32853946658106,-0.218141171665827,""
855,4920.04831155268,-1546.10255564258,39010.8579062877,0.126119972120882,-0.0396326212398775,""
856,-261.368486102528,-8999.67866339381,29647.03462874,-0.00881600771799131,-0.3035608375709,""
857,-23688.2749733313,-16162.1672551428,39965.1602353938,-0.592723132693776,-0.404406416987898,""
858,-9241.58409516206,-1967.31114851074,32389.0655810606,-0.285330370894246,-0.0607399785457572,""
859,-20160.6974998384,-14026.2526722478,41957.4788499434,-0.480503072454402,-0.334296841867244,""
860,-22003.2595756412,-10303.704332401,43542.360354415,-0.505329968254929,-0.236636329508404,""
861,-7166.19476811617,3552.84781937613,30050.9742041609,-0.238467968440236,0.118227375766214,""
862,-1791.3197608161,-1468.48935458251,35690.8363403096,-0.0501899071161009,-0.0411447168281676,""
863,-30139.6866761188,-936.508131013496,52891.2399913069,-0.569842693819856,-0.0177062994017047,""
864,-5247.8745108698,-5275.82846007631,36999.8958493974,-0.141834845487958,-0.142590359755357,""
865,-4264.02111234673,-3907.34184384641,46574.1714920246,-0.0915533433176993,-0.0838950370703967,""
866,8703.63599538297,-3139.20561526782,22690.3348207956,0.383583409593679,-0.138349902725576,""
867,-4416.48484922144,1051.46806159076,30229.8706579998,-0.146096716694112,0.0347824201263167,""
868,5806.19729647601,-5584.13188331664,29138.1777901063,0.199264255242738,-0.191643139922522,""
869,-21443.9631751539,-1157.70972502703,40301.4794214204,-0.532088734284933,-0.02872623391616,""
870,-7633.03779305132,-9284.74755844944,41508.4283940098,-0.183891274335814,-0.223683428105636,""
871,-263.615902842379,-15208.5946364819,30183.3751564902,-0.0087338112943176,-0.503873226822074,""
872,-4642.06852390792,-11413.5129200788,43836.9467725945,-0.105893974504857,-0.260362861932122,""
873,3338.6509665411,-19914.8069013941,31535.1568961226,0.105870758072924,-0.631511267471852,""
874,25065.7883806984,4536.57245903591,33846.4727904376,0.740573132565235,0.134033832332378,""
875,-10095.0691067794,-2114.09322740923,49612.5399742862,-0.203478175316394,-0.0426120740543609,""
876,-10734.6396766827,-531.086127114298,35444.342985588,-0.30285903962298,-0.014983664031528,""
877,-1294.79649108261,-1275.87730418936,34439.3958704869,-0.0375963764275028,-0.0370470291925979,""
878,-19386.7148978352,-6773.85524345292,35527.1991841337,-0.545686554049924,-0.190666739822207,""
879,-16954.200977012,-8115.05507420952,36075.9683472585,-0.469958306144826,-0.224943513534993,""
880,4993.53770443822,815.552483022367,29282.1014103011,0.170532081508383,0.0278515695166422,""
881,-10752.3387000403,9872.67447266625,39606.2178425228,-0.271481077612418,0.249270821867433,""
882,-1167.96828019799,-12396.0137923411,32888.2053911711,-0.0355132870981015,-0.376913657796265,""
883,-19192.277630271,-4382.06817169286,43093.6950031338,-0.445361615634846,-0.101686990901435,""
884,-15337.5199442985,-16069.56626973,41795.7149070902,-0.366963933465262,-0.384478798973816,""
885,6292.26907095117,-6629.11310747803,34636.1437677408,0.181667714314422,-0.191392931959482,""
886,14613.1890449394,6506.49001885415,34119.0031018429,0.428300586664857,0.190699886495297,""
