"model","term","estimate","se","p","lower","upper","n","clusters","rank","omitted_village"
"T3_6","domlow",327.489549385499,163.571089707278,0.0488395474504929,1.70949028578264,653.269608485216,1111,77,19,91
"T3_6","domlow",377.06895727653,169.044743587042,0.0286588095574482,40.387171669813,713.750742883246,1115,77,19,92
"T3_6","domlow",395.783785591887,166.606077019653,0.0200430487410781,63.9590253914945,727.60854579228,1107,77,19,93
"T3_6","domlow",365.917637952097,167.065623194928,0.0315720886247895,33.177612221543,698.657663682652,1107,77,19,94
"T3_6","domlow",377.418327743906,170.630782983895,0.0299781264169827,37.5776709126588,717.258984575153,1107,77,19,95
"T3_6","domlow",392.158449623853,167.659436100565,0.0219642782048683,58.2357429938878,726.081156253819,1107,77,19,97
"T3_6","domlow",374.62323285928,170.777894988839,0.0313194012701393,34.4895770772357,714.756888641324,1110,77,19,98
"T3_6","domlow",369.111775670632,167.779743862161,0.0308474536228265,34.949455367169,703.274095974095,1112,77,19,99
"T3_6","domlow",375.559670600838,168.542510279654,0.0288189616602233,39.8781693160967,711.24117188558,1108,77,19,100
"T3_6","domlow",374.625224909094,167.75562471978,0.0284811472618524,40.5109420408781,708.73950777731,1116,77,19,101
"T3_6","domlow",359.699692712374,170.676269643885,0.0383725299004118,19.7684413463224,699.630944078426,1111,77,19,102
"T3_6","domlow",374.41995890868,181.431143434283,0.0424600404765464,13.0685199941055,735.771397823255,1097,77,19,103
"T3_6","domlow",377.398495892653,169.443225449276,0.0288880889032849,39.9230648754849,714.873926909821,1098,77,19,104
"T3_6","domlow",375.400855008075,166.694130835052,0.0272076303663863,43.4007204353769,707.400989580773,1090,77,19,105
"T3_6","domlow",359.14429005714,175.111140441082,0.0437187446122973,10.3802279969962,707.908352117283,1099,77,19,106
"T3_6","domlow",297.405447230199,153.600160113326,0.0565576182906728,-8.51578450454815,603.326678964946,1096,77,19,107
"T3_6","domlow",376.121651584374,167.974012095257,0.0280703664446131,41.5724125621284,710.670890606619,1100,77,19,108
"T3_6","domlow",419.240932530241,170.183111554052,0.0160214268485082,80.2918906239335,758.189974436549,1095,77,19,109
"T3_6","domlow",354.544708812979,166.284935950518,0.036224944481898,23.3595564838149,685.729861142143,1096,77,19,111
"T3_6","domlow",346.517182047706,165.818377842138,0.0399869028909784,16.2612607238096,676.773103371602,1101,77,19,112
"T3_6","domlow",278.92745503468,152.518576864082,0.0713512235523225,-24.8396169674955,582.694527036856,1094,77,19,113
"T3_6","domlow",425.886188978664,181.519330042593,0.0215726826112318,64.359111211782,787.413266745545,1095,77,19,114
"T3_6","domlow",373.930474630388,166.744322214742,0.0278419849624168,41.8303752615212,706.030573999255,1095,77,19,119
"T3_6","domlow",391.349844793424,164.980625650643,0.0202188319671654,62.7624515629974,719.93723802385,1100,77,19,120
"T3_6","domlow",371.254664885169,171.008553524588,0.0330552374729946,30.661612815293,711.847716955045,1114,77,19,122
"T3_6","domlow",361.561146732372,166.676603973128,0.0331914632012599,29.5959199305028,693.526373534242,1107,77,19,123
"T3_6","domlow",381.413586487385,168.928515525211,0.0268260665123311,44.9632891278882,717.863883846881,1108,77,19,134
"T4_2","dlbuywater",858.291512630605,275.855491210439,0.00251077694525279,310.086690790077,1406.49633447113,1288,89,34,2
"T4_2","dlbuywater",849.116379472387,275.244954020663,0.00272075661460611,302.124872001201,1396.10788694357,1293,89,34,3
"T4_2","dlbuywater",856.99603007936,276.34077219708,0.00258957255529561,307.826814252483,1406.16524590624,1286,89,34,5
"T4_2","dlbuywater",852.274269313743,274.441687014557,0.00255627106648217,306.879086222545,1397.66945240494,1286,89,34,6
"T4_2","dlbuywater",851.25951523865,278.985032409958,0.00301191253853882,296.835387890746,1405.68364258655,1280,89,34,8
"T4_2","dlbuywater",848.723478030233,273.998854438003,0.00261874004767748,304.208331630238,1393.23862443023,1288,89,34,9
"T4_2","dlbuywater",845.627367738685,277.975505334902,0.00309615592414872,293.209463315311,1398.04527216206,1281,89,34,10
"T4_2","dlbuywater",852.510418438771,277.026156404032,0.0027839470128295,301.979145523904,1403.04169135364,1288,89,34,11
"T4_2","dlbuywater",858.246319158625,277.111105642374,0.00262211542742311,307.546227483375,1408.94641083387,1285,89,34,12
"T4_2","dlbuywater",852.679823438585,276.513216092957,0.00273118239809594,303.16791160518,1402.19173527199,1288,89,34,15
"T4_2","dlbuywater",846.072108482679,273.457537500598,0.00264723930488326,302.63271574605,1389.51150121931,1283,89,34,17
"T4_2","dlbuywater",845.15305514387,277.413388684206,0.00305500959142041,293.852239443277,1396.45387084446,1283,89,34,18
"T4_2","dlbuywater",859.714066641021,276.426600941796,0.00252060308514487,310.37428421966,1409.05384906238,1286,89,34,20
"T4_2","dlbuywater",851.656360354809,276.137409280042,0.0027271283500973,302.891285591846,1400.42143511777,1290,89,34,22
"T4_2","dlbuywater",832.246936903986,279.138822913987,0.00370956603655195,277.517183246116,1386.97669056186,1280,89,34,23
"T4_2","dlbuywater",851.581561807309,275.577988312377,0.00267806007977708,303.92821866356,1399.23490495106,1288,89,34,24
"T4_2","dlbuywater",826.73425363293,277.577621189817,0.00374367459601172,275.10706033846,1378.3614469274,1282,89,34,25
"T4_2","dlbuywater",845.121756720287,277.766367272353,0.00309178837587772,293.119470248968,1397.12404319161,1281,89,34,26
"T4_2","dlbuywater",851.940816644861,278.261975645031,0.0029192465156076,298.953612677594,1404.92802061213,1284,89,34,27
"T4_2","dlbuywater",889.247463872917,275.149691878555,0.00173116579280858,342.445269891244,1436.04965785459,1284,89,34,29
"T4_2","dlbuywater",851.171644357949,277.959076475386,0.00291424147603402,298.786388840583,1403.55689987532,1284,89,34,30
"T4_2","dlbuywater",853.115079408197,275.691827677711,0.00264344868046902,305.2355044475,1400.99465436889,1291,89,33,33
"T4_2","dlbuywater",848.479210897365,273.614243384066,0.00259133507484742,304.728398146762,1392.23002364797,1280,89,34,37
"T4_2","dlbuywater",820.275408646688,272.304094240745,0.00338433969322676,279.128242010023,1361.42257528335,1284,89,34,39
"T4_2","dlbuywater",863.036707678378,277.724303827179,0.00254039742551778,311.118013465334,1414.95540189142,1281,89,34,41
"T4_2","dlbuywater",858.18455025495,277.235718314506,0.00263500860829974,307.236817079342,1409.13228343056,1285,89,34,42
"T4_2","dlbuywater",862.790166022722,277.608661858094,0.00253725593534756,311.101285922789,1414.47904612266,1280,89,34,45
"T4_2","dlbuywater",846.386660308362,274.196821553795,0.00270565132590216,301.478095865585,1391.29522475114,1274,89,34,46
"T4_2","dlbuywater",831.805257436802,278.695079828123,0.00367496760044782,277.957349916059,1385.65316495754,1265,89,34,47
"T4_2","dlbuywater",853.353963623392,279.605483762804,0.00300539704386233,297.696819590357,1409.01110765643,1265,89,34,48
"T4_2","dlbuywater",836.39684740881,280.315061739791,0.00368444070590612,279.3295662538,1393.46412856382,1271,89,34,49
"T4_2","dlbuywater",861.653962838636,279.893193856554,0.00277431537430461,305.42505545228,1417.88287022499,1275,89,34,51
"T4_2","dlbuywater",896.354137197156,280.201822166269,0.00191796555619411,339.511895898904,1453.19637849541,1265,89,34,52
"T4_2","dlbuywater",902.947323990533,280.803374419304,0.00182135269646034,344.909623996657,1460.98502398441,1265,89,34,54
"T4_2","dlbuywater",843.256841932831,276.536650078641,0.00302938852352411,293.698359977185,1392.81532388848,1283,89,34,55
"T4_2","dlbuywater",888.076201535006,276.372651020569,0.00183419479756333,338.843633245307,1437.30876982471,1279,89,34,56
"T4_2","dlbuywater",864.380960952756,276.866352970918,0.00243063332083479,314.167263780882,1414.59465812463,1283,89,34,58
"T4_2","dlbuywater",872.579579452556,276.340634257595,0.00217928626273754,323.410637751421,1421.74852115369,1281,89,34,59
"T4_2","dlbuywater",852.140310459086,277.712991938243,0.00286021975974538,300.244096248276,1404.0365246699,1280,89,34,60
"T4_2","dlbuywater",872.521972965125,278.660611148403,0.0023638589869202,318.742564702244,1426.30138122801,1281,89,34,61
"T4_2","dlbuywater",866.501501694008,273.886963750368,0.00213876366660828,322.208714523519,1410.7942888645,1286,89,34,62
"T4_2","dlbuywater",858.723855956379,277.198854578968,0.00261620861388988,307.849381708786,1409.59833020397,1285,89,33,65
"T4_2","dlbuywater",775.162131793345,274.743355876834,0.00590928164101446,229.167445229611,1321.15681835708,1281,89,34,68
"T4_2","dlbuywater",897.542163903241,277.175288538706,0.00169736540327911,346.714522208615,1448.36980559787,1283,89,34,69
"T4_2","dlbuywater",755.167041669823,261.686501804951,0.00491048919020801,235.120108869721,1275.21397446993,1281,89,34,70
"T4_2","dlbuywater",840.076515076443,278.139536954341,0.00330456110758549,287.332632278247,1392.82039787464,1292,89,34,71
"T4_2","dlbuywater",698.132378206952,241.758130112931,0.00488265646192561,217.688896492989,1178.57585992091,1282,89,34,72
"T4_2","dlbuywater",879.941249820007,276.911289119567,0.00204846601264292,329.638251495357,1430.24424814466,1283,89,34,73
"T4_2","dlbuywater",897.34939356362,274.868303308137,0.00156210242588548,351.10640023602,1443.59238689122,1283,89,34,74
"T4_2","dlbuywater",876.529401279412,275.546119379404,0.0020272929851317,328.939390943163,1424.11941161566,1285,89,34,75
"T4_2","dlbuywater",850.044642539098,276.984321988256,0.00285585185171533,299.596506734703,1400.49277834349,1286,89,34,77
"T4_2","dlbuywater",854.720312258666,276.214983352493,0.00264384525072403,305.801075327747,1403.63954918959,1291,89,34,78
"T4_2","dlbuywater",879.350982532347,275.905579775117,0.00198950144100833,331.04662019489,1427.6553448698,1284,89,34,79
"T4_2","dlbuywater",840.24997353856,277.064317088731,0.00318471553255872,289.642864281755,1390.85708279536,1283,89,34,80
"T4_2","dlbuywater",866.453664657208,278.450062499101,0.00250832029125281,313.092677591138,1419.81465172328,1283,89,34,81
"T4_2","dlbuywater",843.385707009844,277.022374923641,0.0030741563411778,292.861948992632,1393.90946502705,1280,89,34,82
"T4_2","dlbuywater",845.267034425357,278.654767226636,0.00317808908354622,291.499239728974,1399.03482912174,1280,89,34,83
"T4_2","dlbuywater",841.159271054776,276.904572494142,0.0031370268666309,290.86962061176,1391.44892149779,1280,89,34,84
"T4_2","dlbuywater",822.251155301022,281.428465832931,0.00442286939607876,262.971217476253,1381.53109312579,1282,89,34,85
"T4_2","dlbuywater",866.402279596353,274.691780604175,0.0022031057289076,320.510088049248,1412.29447114346,1281,89,34,86
"T4_2","dlbuywater",852.731914019552,274.987027711665,0.00259145851566698,306.252980888113,1399.21084715099,1294,89,34,87
"T4_2","dlbuywater",828.491690114684,277.249333157349,0.00363581310023812,277.516900299884,1379.46647992948,1285,89,34,88
"T4_2","dlbuywater",903.213810659139,275.889621238397,0.00151765313394657,354.941162559963,1451.48645875832,1282,89,34,89
"T4_2","dlbuywater",782.298191040014,277.075668439084,0.00587553911122987,231.6685233597,1332.92785872033,1284,89,34,91
"T4_2","dlbuywater",865.721613060913,276.528729320511,0.00236713501847548,316.178871947619,1415.26435417421,1288,89,34,92
"T4_2","dlbuywater",858.544618478253,275.514569426567,0.00247453908244055,311.017307043512,1406.07192991299,1280,89,34,93
"T4_2","dlbuywater",861.496838219224,276.475236947179,0.00247566856776083,312.0604019573,1410.93327448115,1280,89,34,94
"T4_2","dlbuywater",864.748334032473,277.445217565603,0.00246944234155294,313.384265118471,1416.11240294647,1280,89,34,95
"T4_2","dlbuywater",863.061851576039,278.013024962271,0.0025647670804795,310.569384777463,1415.55431837462,1280,89,34,97
"T4_2","dlbuywater",874.232551591304,277.284212626579,0.00221158521817105,323.188446160812,1425.27665702179,1283,89,34,98
"T4_2","dlbuywater",834.230978316246,275.446868237191,0.00322351196686682,286.838208768991,1381.6237478635,1285,89,34,99
"T4_2","dlbuywater",857.581777812074,277.890887913839,0.00271178671649442,305.332032731967,1409.83152289218,1281,89,34,100
"T4_2","dlbuywater",847.218726280112,277.44526799843,0.00299051438576932,295.854557141463,1398.58289541876,1289,89,34,101
"T4_2","dlbuywater",831.150326087419,277.789291840732,0.00359544263906047,279.102481853704,1383.19817032113,1284,89,34,102
"T4_2","dlbuywater",846.436982735855,275.357123755882,0.0028127484119247,299.222561486728,1393.65140398498,1270,89,34,103
"T4_2","dlbuywater",869.197642860737,281.533945733713,0.00270091104028503,309.708085898201,1428.68719982327,1271,89,34,104
"T4_2","dlbuywater",863.192633075156,277.79089041958,0.00254181763766889,311.141612001898,1415.24365414841,1263,89,34,105
"T4_2","dlbuywater",866.942690466016,281.747015431796,0.00278680385543414,307.029702251978,1426.85567868005,1272,89,34,106
"T4_2","dlbuywater",852.142614098084,276.836324394095,0.00277737185401375,301.988592412585,1402.29663578358,1269,89,34,107
"T4_2","dlbuywater",882.498120438041,282.625566035006,0.00242704252919526,320.839197514501,1444.15704336158,1273,89,34,108
"T4_2","dlbuywater",886.892071216895,290.590514027024,0.00300502764412427,309.404487874911,1464.37965455888,1268,89,34,109
"T4_2","dlbuywater",856.787362476791,281.586084483674,0.00309034235824211,297.194190704893,1416.38053424869,1269,89,34,111
"T4_2","dlbuywater",801.562228966845,266.462702828722,0.00342689284099628,272.023600279806,1331.10085765388,1274,89,34,112
"T4_2","dlbuywater",697.406199753471,236.902904037135,0.00414505651417524,226.611459611402,1168.20093989554,1267,89,34,113
"T4_2","dlbuywater",876.67431461777,282.00146084114,0.00253091824569758,316.255669620588,1437.09295961495,1268,89,34,114
"T4_2","dlbuywater",858.082455582768,284.598059200109,0.00335701539921651,292.503616983771,1423.66129418177,1268,89,34,119
"T4_2","dlbuywater",824.941338030698,276.497272435926,0.00368697246311854,275.46111086532,1374.42156519608,1273,89,34,120
"T4_2","dlbuywater",852.196289136507,276.946167314376,0.00278601471862311,301.82397772881,1402.5686005442,1287,89,34,122
"T4_2","dlbuywater",887.391270905064,274.230278252479,0.0017093010820022,342.416218304081,1432.36632350605,1280,89,34,123
"T4_2","dlbuywater",833.183533585963,278.087211593006,0.00355185661961015,280.543636448022,1385.8234307239,1281,89,34,134
"T4_3","dlbuywater",600.953174914254,255.016345458088,0.0206665760457907,94.1617762191116,1107.7445736094,1288,89,18,2
"T4_3","dlbuywater",599.562036409044,254.612147356284,0.0207567606883255,93.5738965050008,1105.55017631309,1293,89,18,3
"T4_3","dlbuywater",598.659023884161,254.571699997099,0.0209237801157535,92.7512646070852,1104.56678316124,1286,89,18,5
"T4_3","dlbuywater",597.840953024828,254.16979478192,0.0208973874740654,92.7318959085008,1102.95001014116,1286,89,18,6
"T4_3","dlbuywater",586.056544853242,259.702888134154,0.0265072639618052,69.951627396856,1102.16146230963,1280,89,18,8
"T4_3","dlbuywater",599.773956071452,254.420487666968,0.0206204285291771,94.1666995254828,1105.38121261742,1288,89,18,9
"T4_3","dlbuywater",612.609339671336,258.973989308798,0.0202012385784985,97.9529554630666,1127.26572387961,1281,89,18,10
"T4_3","dlbuywater",603.208041917751,255.02691857723,0.0202141731656053,96.3956313700983,1110.0204524654,1288,89,18,11
"T4_3","dlbuywater",610.226018599356,257.018559685841,0.0197588886935103,99.4556398621792,1120.99639733653,1285,89,18,12
"T4_3","dlbuywater",603.482193658392,256.486078764724,0.0208577092513606,93.7700088589667,1113.19437845782,1288,89,18,15
"T4_3","dlbuywater",599.206860311399,254.917858473552,0.0209790068691678,92.6111838024419,1105.80253682036,1283,89,18,17
"T4_3","dlbuywater",594.683153923681,256.708708431336,0.0228502939183851,84.5285394441877,1104.83776840317,1283,89,18,18
"T4_3","dlbuywater",608.623408300767,256.538245650878,0.0198495338391176,98.8075527772075,1118.43926382433,1286,89,18,20
"T4_3","dlbuywater",599.348795030787,255.107240848038,0.0210420252409405,92.3767608484372,1106.32082921314,1290,89,18,22
"T4_3","dlbuywater",578.588886544657,259.313328396841,0.0282069851264942,63.2581372059773,1093.91963588334,1280,89,18,23
"T4_3","dlbuywater",598.023835173426,254.910196530777,0.021222234062318,91.4433851656912,1104.60428518116,1288,89,18,24
"T4_3","dlbuywater",583.29221135723,257.569657272698,0.0259937597566291,71.4266419711598,1095.1577807433,1282,89,18,25
"T4_3","dlbuywater",596.70061836091,256.480645196631,0.0222896388017742,86.9992316362859,1106.40200508553,1281,89,18,26
"T4_3","dlbuywater",602.624446938885,258.376733228837,0.0219647017487943,89.1549836850294,1116.09391019274,1284,89,18,27
"T4_3","dlbuywater",647.687682159878,250.663052061135,0.0114175643723646,149.547539311137,1145.82782500862,1284,89,18,29
"T4_3","dlbuywater",594.154440852602,256.960533951829,0.0230986254321547,83.499376068527,1104.80950563668,1284,89,18,30
"T4_3","dlbuywater",598.163445900914,254.512864460946,0.020998037355158,92.3726098885273,1103.9542819133,1291,89,18,33
"T4_3","dlbuywater",625.860251289579,257.47900341265,0.0170978796716892,114.17483740079,1137.54566517837,1280,89,18,37
"T4_3","dlbuywater",549.879002256728,248.388791398885,0.029429082820398,56.2584745720612,1043.4995299414,1284,89,18,39
"T4_3","dlbuywater",598.259373019115,255.920597666138,0.0216726344219837,89.6709630756642,1106.84778296257,1281,89,18,41
"T4_3","dlbuywater",615.51799419804,258.054913809123,0.0192147892977403,102.688079415289,1128.34790898079,1285,89,18,42
"T4_3","dlbuywater",616.249046218484,256.572098013851,0.0184152977750114,106.365916237088,1126.13217619988,1280,89,18,45
"T4_3","dlbuywater",590.572414322052,255.066488835643,0.0229189902901766,83.6813662009056,1097.4634624432,1274,89,18,46
"T4_3","dlbuywater",589.192458632067,260.379746197611,0.0261078602286124,71.742428006243,1106.64248925789,1265,89,18,47
"T4_3","dlbuywater",603.421675302707,259.231034368048,0.022220277976013,88.2544680533844,1118.58888255203,1265,89,18,48
"T4_3","dlbuywater",590.028592324427,258.468574814835,0.0248528733775677,76.3766132175482,1103.68057143131,1271,89,18,49
"T4_3","dlbuywater",611.986369011081,259.058957356271,0.0203646793048436,97.1611286632345,1126.81160935893,1275,89,18,51
"T4_3","dlbuywater",659.7152779325,257.807447055845,0.0122076900020779,147.377151320422,1172.05340454458,1265,89,18,52
"T4_3","dlbuywater",617.850829708198,260.541720421934,0.0199019543649492,100.078909348011,1135.62275006838,1265,89,18,54
"T4_3","dlbuywater",595.241675042278,254.756663247013,0.0217362051579003,88.9663401732828,1101.51700991127,1283,89,18,55
"T4_3","dlbuywater",622.844800859451,254.771680267047,0.0164900437994886,116.539622818742,1129.14997890016,1279,89,18,56
"T4_3","dlbuywater",644.153783869048,252.562747784894,0.0124870829892282,142.238394962217,1146.06917277588,1283,89,18,58
"T4_3","dlbuywater",637.993245262552,253.069396678556,0.0135031964088246,135.070998144318,1140.91549238078,1281,89,18,59
"T4_3","dlbuywater",629.769432034938,255.693479153891,0.0157256355972536,121.632372408991,1137.90649166088,1280,89,18,60
"T4_3","dlbuywater",610.124883002915,257.636812631358,0.0200667581073991,98.1258564532112,1122.12390955262,1281,89,18,61
"T4_3","dlbuywater",591.053144803533,252.939933103307,0.0217240514242812,88.3881793362564,1093.71811027081,1286,89,18,62
"T4_3","dlbuywater",607.84476833668,254.829896360736,0.0192111084857861,101.423898043012,1114.26563863035,1285,89,18,65
"T4_3","dlbuywater",517.253664551174,245.455409404308,0.0379347492058131,29.4626171740073,1005.04471192834,1281,89,18,68
"T4_3","dlbuywater",612.137685051727,258.558218451965,0.0201000983857673,98.3075580533344,1125.96781205012,1283,89,18,69
"T4_3","dlbuywater",509.135662556277,244.495817292455,0.0402098556452876,23.2516028573676,995.019722255186,1281,89,18,70
"T4_3","dlbuywater",626.562779771334,253.551088549384,0.0153943892307647,122.683271280233,1130.44228826243,1292,89,18,71
"T4_3","dlbuywater",580.111734796336,249.007338436302,0.0221113010495966,85.2619748532886,1074.96149473938,1282,89,18,72
"T4_3","dlbuywater",629.820282196796,253.698974772662,0.0149423222735201,125.646880913026,1133.99368348057,1283,89,18,73
"T4_3","dlbuywater",626.606881486485,255.928195374004,0.0163346156819864,118.003372695196,1135.21039027777,1283,89,18,74
"T4_3","dlbuywater",627.688925915002,254.765286725906,0.0156926074960901,121.396453693803,1133.9813981362,1285,89,18,75
"T4_3","dlbuywater",596.599539723236,255.480203228082,0.0218074582652651,88.8863211830609,1104.31275826341,1286,89,18,77
"T4_3","dlbuywater",603.906094189057,255.027532602436,0.0200746630552057,97.0924633953349,1110.71972498278,1291,89,18,78
"T4_3","dlbuywater",629.319006143137,253.816314716799,0.0150649576531041,124.912416377645,1133.72559590863,1284,89,18,79
"T4_3","dlbuywater",579.60910188076,253.873741886961,0.0248360345140993,75.0883876820389,1084.12981607948,1283,89,18,80
"T4_3","dlbuywater",598.90552943975,257.121044435671,0.0221347593374705,87.9314837979357,1109.87957508156,1283,89,18,81
"T4_3","dlbuywater",537.159707359904,242.468584721247,0.029315486513389,55.3043464034125,1019.0150683164,1280,89,18,82
"T4_3","dlbuywater",618.219931137746,263.033612678702,0.0209918376882157,95.4958985514331,1140.94396372406,1280,89,18,83
"T4_3","dlbuywater",535.626917991587,255.454944933204,0.0388848996352679,27.9638950048276,1043.28994097835,1280,89,18,84
"T4_3","dlbuywater",613.214040074048,257.415398847205,0.0193634294529359,101.655026893524,1124.77305325457,1282,89,18,85
"T4_3","dlbuywater",602.542051938719,263.872074693986,0.024811319742833,78.1517522873868,1126.93235159005,1281,89,18,86
"T4_3","dlbuywater",604.016871136135,254.710828478732,0.0199032502748506,97.8326232376001,1110.20111903467,1294,89,18,87
"T4_3","dlbuywater",579.927220586982,254.610728619042,0.0251673462862724,73.9419001250819,1085.91254104888,1285,89,18,88
"T4_3","dlbuywater",625.340079786396,258.32554769332,0.0175434601400313,111.972337028502,1138.70782254429,1282,89,18,89
"T4_3","dlbuywater",597.344538252057,260.531981455217,0.0242444681754908,79.5919720417213,1115.09710446239,1284,89,18,91
"T4_3","dlbuywater",606.647583117357,254.22440276802,0.0191635660278418,101.430004103713,1111.865162131,1288,89,18,92
"T4_3","dlbuywater",671.638427326608,254.438910333036,0.00981555403950438,165.994559603078,1177.28229505014,1280,89,18,93
"T4_3","dlbuywater",644.291917133994,258.892130766892,0.0147053162993749,129.798209576404,1158.78562469158,1280,89,18,94
"T4_3","dlbuywater",615.13530853098,258.661324594223,0.0195639086037917,101.100279741075,1129.17033732088,1280,89,18,95
"T4_3","dlbuywater",620.813521898797,259.445766058371,0.0188446003409276,105.219580537638,1136.40746325996,1280,89,18,97
"T4_3","dlbuywater",613.914826446737,254.448844852377,0.01790904551145,108.25121595361,1119.57843693986,1283,89,18,98
"T4_3","dlbuywater",585.444553193572,254.248083712279,0.0236573659453993,80.1799132794123,1090.70919310773,1285,89,18,99
"T4_3","dlbuywater",595.518411133871,256.254819117963,0.0224332402547047,86.2658062865997,1104.77101598114,1281,89,18,100
"T4_3","dlbuywater",596.438726811053,254.301061982829,0.0212550848935946,91.0688037167742,1101.80864990533,1289,89,18,101
"T4_3","dlbuywater",574.938994846854,255.647828763342,0.0270121614077819,66.8926557793709,1082.98533391434,1284,89,18,102
"T4_3","dlbuywater",626.374732129233,256.68786946939,0.0166832808690884,116.261530707609,1136.48793355086,1270,89,18,103
"T4_3","dlbuywater",614.622946849332,257.5903070807,0.0191743020789052,102.716340309109,1126.52955338956,1271,89,18,104
"T4_3","dlbuywater",621.019938414987,264.415550172822,0.0210817707840813,95.5495954527803,1146.49028137719,1263,89,18,105
"T4_3","dlbuywater",605.127564283033,258.947851556566,0.0217165623659808,90.5231233648634,1119.7320052012,1272,89,18,106
"T4_3","dlbuywater",620.290641073121,254.340332867743,0.0167437521857154,114.84267534727,1125.73860679897,1269,89,18,107
"T4_3","dlbuywater",616.530021672053,257.770250769025,0.0188958762535322,104.265814863782,1128.79422848032,1273,89,18,108
"T4_3","dlbuywater",625.238297416125,264.795926786522,0.0204233301795064,99.0120358646935,1151.46455896756,1268,89,18,109
"T4_3","dlbuywater",613.874121039982,258.219909526001,0.0196046960287198,100.716311941339,1127.03193013862,1269,89,18,111
"T4_3","dlbuywater",557.160733238673,252.618830214997,0.0300223663106597,55.1338922869043,1059.18757419044,1274,89,18,112
"T4_3","dlbuywater",493.620652487665,235.5978502616,0.0390281697476797,25.419432486775,961.821872488555,1267,89,18,113
"T4_3","dlbuywater",594.180635405679,259.950361319854,0.0246714235656375,77.5839169955321,1110.77735381583,1268,89,18,114
"T4_3","dlbuywater",612.677424599979,256.172081385128,0.0189015515013964,103.589243610609,1121.76560558935,1268,89,18,119
"T4_3","dlbuywater",574.210588998373,255.354004557418,0.0270296874879995,66.7481637973634,1081.67301419938,1273,89,18,120
"T4_3","dlbuywater",601.796731556509,255.940300872711,0.0209404497803177,93.1691656303307,1110.42429748269,1287,89,18,122
"T4_3","dlbuywater",644.429633940452,255.004945383463,0.0132866374682456,137.66089049807,1151.19837738283,1280,89,18,123
"T4_3","dlbuywater",583.245087069914,257.57108226835,0.0260062690574061,71.3766858044273,1095.1134883354,1281,89,18,134
"T4_4","dlbuywater",986.827560725283,334.760761731719,0.00421957211892817,320.370079478521,1653.28504197204,1120,79,14,2
"T4_4","dlbuywater",978.64599772635,334.068008557133,0.00445055172456401,313.567682106622,1643.72431334608,1125,79,14,3
"T4_4","dlbuywater",985.75409117182,335.977930588249,0.00439289615834968,316.873412874788,1654.63476946885,1118,79,14,5
"T4_4","dlbuywater",986.06965651843,335.492618169918,0.00432737033868956,318.155161026889,1653.98415200997,1118,79,14,6
"T4_4","dlbuywater",984.22483701425,342.431981953559,0.00521728635557463,302.49512947463,1665.95454455387,1112,79,14,8
"T4_4","dlbuywater",984.617536707101,335.390413265119,0.00437066724830154,316.906515550698,1652.3285578635,1120,79,14,9
"T4_4","dlbuywater",980.076098117539,338.698977394697,0.0049348197894124,305.77823176179,1654.37396447329,1113,79,14,10
"T4_4","dlbuywater",983.244594076845,335.398841037925,0.0044237467956031,315.516794513654,1650.97239364003,1120,79,14,11
"T4_4","dlbuywater",986.606381481044,336.605839770204,0.0044304719333226,316.475632029635,1656.73713093245,1117,79,14,12
"T4_4","dlbuywater",981.652678684746,336.276824183935,0.004585072739013,312.176948948855,1651.12840842064,1120,79,14,15
"T4_4","dlbuywater",974.928616172074,333.15106577616,0.00449058554317705,311.675793400115,1638.18143894403,1115,79,14,17
"T4_4","dlbuywater",976.964189701453,338.201236151579,0.00500530814263132,303.657250040592,1650.27112936231,1115,79,14,18
"T4_4","dlbuywater",992.455418420912,336.643316579358,0.00421671929806123,322.25005837385,1662.66077846797,1118,79,14,20
"T4_4","dlbuywater",962.555853745085,342.365289611457,0.00623401415524948,280.958920459251,1644.15278703092,1112,79,14,23
"T4_4","dlbuywater",955.968039285084,339.160117271765,0.00610965110790731,280.752113956761,1631.18396461341,1114,79,14,25
"T4_4","dlbuywater",974.985956419764,337.700878621057,0.00502800502121308,302.675152081901,1647.29676075763,1113,79,14,26
"T4_4","dlbuywater",981.693603187991,337.554637983823,0.00473189465144707,309.673941594107,1653.71326478188,1116,79,14,27
"T4_4","dlbuywater",1024.34630818041,332.64705802337,0.00286364823332969,362.096887765748,1686.59572859507,1116,79,14,29
"T4_4","dlbuywater",986.42209100534,337.01954216038,0.00448393044894214,315.467723363089,1657.37645864759,1116,79,14,30
"T4_4","dlbuywater",982.387779377521,334.568754252776,0.00436376617798406,316.312555657404,1648.46300309764,1123,79,14,33
"T4_4","dlbuywater",1010.95945505362,338.183182660978,0.0037378921694414,337.688457131607,1684.23045297564,1112,79,14,37
"T4_4","dlbuywater",899.411931849204,322.678383173985,0.00667181616898216,257.00861853838,1541.81524516003,1116,79,14,39
"T4_4","dlbuywater",993.97033761759,337.613989871437,0.00426586056160216,321.83251549222,1666.10815974296,1113,79,14,41
"T4_4","dlbuywater",990.245931575782,337.91254849773,0.0044377072528656,317.513724884388,1662.97813826718,1117,79,14,42
"T4_4","dlbuywater",990.807392187998,335.065730321765,0.00410821584420524,323.742765117665,1657.87201925833,1112,79,14,45
"T4_4","dlbuywater",964.379621294677,332.272916869586,0.00481265329253013,302.875058699351,1625.88418389,1106,79,14,46
